GAME-ID,DATASET,DATE,TEAM,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,OT5,Final_Score,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,Total_TO,BL,PTS,POSS,PACE,OEFF,DEFF,Num_Rest_Days,SF,SF2,C,SG2,SG1,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,MONEYLINE,FT_PCT,FG_PCT,3P_PCT,TS_PCT,PPG_AVG_L6G,PPG_AVG_L5G,PPG_AVG_L4G,PPG_AVG_L3G,PPG_AVG_L2G,PPG_LG,APG_AVG_L6G,APG_AVG_L5G,APG_AVG_L4G,APG_AVG_L3G,APG_AVG_L2G,APG_LG,TOT_AVG_L6G,TOT_AVG_L5G,TOT_AVG_L4G,TOT_AVG_L3G,TOT_AVG_L2G,TOT_LG,ST_AVG_L6G,ST_AVG_L5G,ST_AVG_L4G,ST_AVG_L3G,ST_AVG_L2G,ST_LG,BL_AVG_L6G,BL_AVG_L5G,BL_AVG_L4G,BL_AVG_L3G,BL_AVG_L2G,BL_LG,FG_PCT_L6G,FG_PCT_L5G,FG_PCT_L4G,FG_PCT_L3G,FG_PCT_L2G,FG_PCT_LG,TS_PCT_L6G,TS_PCT_L5G,TS_PCT_L4G,TS_PCT_L3G,TS_PCT_L2G,TS_PCT_LG,3PT_PCT_L6G,3PT_PCT_L5G,3PT_PCT_L4G,3PT_PCT_L3G,3PT_PCT_L2G,3PT_PCT_LG,FT_PCT_L6G,FT_PCT_L5G,FT_PCT_L4G,FT_PCT_L3G,FT_PCT_L2G,FT_PCT_LG,OEFF_L6G,OEFF_L5G,OEFF_L4G,OEFF_L3G,OEFF_L2G,OEFF_LG,DEFF_L6G,DEFF_L5G,DEFF_L4G,DEFF_L3G,DEFF_L2G,DEFF_LG,PACE_L6G,PACE_L5G,PACE_L4G,PACE_L3G,PACE_L2G,PACE_LG
21300006,NBA 2013-2014 Regular Season,2013-10-30,Boston,R,26,11,34,16,,,,,,87,240,32,66,3,13,20,29,7,26,33,15,27,10,22,7,87,92.02038888888887,92.02038888888887,94.54426464666346,101.06455876022646,3+,Gerald Wallace,Brandon Bass,Vitor Faverani,Jeff Green,Avery Bradley,8.0,190.0,8.0,190.0,295,0.6896551724137931,0.48484848484848486,0.23076923076923078,0.5523108176739461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300006,NBA 2013-2014 Regular Season,2013-10-30,Toronto,H,21,28,22,22,,,,,,93,240,38,86,5,17,12,23,19,29,48,15,25,9,18,6,93,92.02038888888887,92.02038888888887,101.06455876022646,94.54426464666346,3+,Rudy Gay,Amir Johnson,Jonas Valanciunas,DeMar DeRozan,Kyle Lowry,-8.0,190.0,-8.0,190.0,-365,0.5217391304347826,0.4418604651162791,0.29411764705882354,0.4837702871410736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300007,NBA 2013-2014 Regular Season,2013-10-30,Washington,R,22,21,30,29,,,,,,102,240,34,78,10,25,24,32,13,25,38,23,30,5,17,3,102,95.43252852852852,95.43252852852852,106.88179551850416,118.40826366265657,3+,Trevor Ariza,Trevor Booker,Nene,Bradley Beal,John Wall,3.0,190.5,2.5,189.0,120,0.75,0.4358974358974359,0.4,0.553866203301477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300007,NBA 2013-2014 Regular Season,2013-10-30,Detroit,H,25,30,26,32,,,,,,113,240,39,78,9,24,26,33,12,32,44,24,27,6,19,4,113,95.43252852852852,95.43252852852852,118.40826366265657,106.88179551850416,3+,Josh Smith,Greg Monroe,Andre Drummond,Chauncey Billups,Will Bynum,-3.0,190.5,-2.5,189.0,-140,0.7878787878787878,0.5,0.375,0.6106787721573714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300008,NBA 2013-2014 Regular Season,2013-10-30,Milwaukee,R,18,13,33,19,,,,,,83,240,34,74,5,16,10,12,5,26,31,19,22,10,24,4,83,94.54663825757576,94.54663825757576,87.78736243787012,95.19111589648567,3+,Caron Butler,Khris Middleton,Larry Sanders,Brandon Knight,O.J. Mayo,9.0,196.0,8.0,196.5,303,0.8333333333333334,0.4594594594594595,0.3125,0.5234611503531786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300008,NBA 2013-2014 Regular Season,2013-10-30,New York,H,24,32,18,16,,,,,,90,240,36,71,3,13,15,17,6,28,34,17,16,12,22,6,90,94.54663825757576,94.54663825757576,95.19111589648567,87.78736243787012,3+,Carmelo Anthony,Iman Shumpert,Tyson Chandler,Raymond Felton,Pablo Prigioni,-9.0,196.0,-8.0,196.5,-372,0.8823529411764706,0.5070422535211268,0.23076923076923078,0.573394495412844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300009,NBA 2013-2014 Regular Season,2013-10-30,Charlotte,R,19,20,22,22,,,,,,83,240,33,90,4,10,13,20,12,25,37,14,21,8,8,6,83,90.58064102564103,90.58064102564103,91.63105831466224,105.982910821778,3+,Michael Kidd-Gilchrist,Josh McRoberts,Al Jefferson,Gerald Henderson,Kemba Walker,12.0,204.5,13.0,200.0,1052,0.65,0.36666666666666664,0.4,0.4200404858299595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300009,NBA 2013-2014 Regular Season,2013-10-30,Houston,H,17,28,22,29,,,,,,96,240,36,76,9,25,15,24,14,40,54,17,16,4,19,6,96,90.58064102564103,90.58064102564103,105.982910821778,91.63105831466224,3+,Chandler Parsons,Dwight Howard,Omer Asik,James Harden,Patrick Beverley,-12.0,204.5,-13.0,200.0,-1876,0.625,0.47368421052631576,0.36,0.5545286506469501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300010,NBA 2013-2014 Regular Season,2013-10-30,Orlando,R,27,25,28,23,12.0,,,,,115,265,47,100,10,27,11,18,14,40,54,21,29,7,18,6,115,110.75375661375662,100.30528900868524,103.83394976032439,108.34846931512111,B2B,Maurice Harkless,Jason Maxiell,Nikola Vucevic,Arron Afflalo,Jameer Nelson,9.0,197.0,10.5,199.5,519,0.6111111111111112,0.47,0.37037037037037035,0.5328020756115641,,,,,,87.0,,,,,,17.0,,,,,,39.0,,,,,,10.0,,,,,,6.0,,,,,,0.3870967741935484,,,,,,0.446611909650924,,,,,,0.47368421052631576,,,,,,0.6,,,,,,90.18665373046159,,,,,,100.55293576844568,,,,,,96.46660165484634
21300010,NBA 2013-2014 Regular Season,2013-10-30,Minnesota,H,38,22,27,16,17.0,,,,,120,265,42,100,8,25,28,34,14,35,49,27,19,7,15,3,120,110.75375661375662,100.30528900868524,108.34846931512111,103.83394976032439,3+,Corey Brewer,Kevin Love,Nikola Pekovic,Kevin Martin,Ricky Rubio,-9.0,197.0,-10.5,199.5,-715,0.8235294117647058,0.42,0.32,0.521920668058455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300011,NBA 2013-2014 Regular Season,2013-10-30,Indiana,R,14,22,23,36,,,,,,95,240,30,70,10,23,25,30,6,31,37,19,18,5,18,12,95,91.52624680306906,91.52624680306904,103.79536288033879,98.33244904453147,B2B,Paul George,David West,Roy Hibbert,Lance Stephenson,George Hill,-2.5,186.5,1.0,187.5,-105,0.8333333333333334,0.42857142857142855,0.43478260869565216,0.5709134615384616,,,,,,97.0,,,,,,17.0,,,,,,44.0,,,,,,4.0,,,,,,18.0,,,,,,0.4788732394366197,,,,,,0.5700517160319699,,,,,,0.4117647058823529,,,,,,0.6875,,,,,,100.55293576844568,,,,,,90.18665373046159,,,,,,96.46660165484634
21300011,NBA 2013-2014 Regular Season,2013-10-30,New Orleans,H,24,26,16,24,,,,,,90,240,34,85,5,11,17,21,15,28,43,17,29,7,15,5,90,91.52624680306906,91.52624680306904,98.33244904453147,103.79536288033879,3+,Al-Farouq Aminu,Anthony Davis,Jason Smith,Eric Gordon,Jrue Holiday,2.5,186.5,-1.0,187.5,-115,0.8095238095238095,0.4,0.45454545454545453,0.4775042444821732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300012,NBA 2013-2014 Regular Season,2013-10-30,Atlanta,R,28,27,24,30,,,,,,109,240,37,76,8,24,27,35,5,28,33,27,20,16,17,5,109,100.66087499999999,100.66087499999999,108.28437563253847,117.22528738201413,3+,DeMarre Carroll,Paul Millsap,Al Horford,Kyle Korver,Jeff Teague,5.0,196.0,6.0,196.0,205,0.7714285714285715,0.4868421052631579,0.3333333333333333,0.5962800875273523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300012,NBA 2013-2014 Regular Season,2013-10-30,Dallas,H,33,20,33,32,,,,,,118,240,44,77,11,24,19,24,7,35,42,31,22,7,20,2,118,100.66087499999999,100.66087499999999,117.22528738201413,108.28437563253847,3+,Shawn Marion,Dirk Nowitzki,Samuel Dalembert,Monta Ellis,Jose Calderon,-5.0,196.0,-6.0,196.0,-245,0.7916666666666666,0.5714285714285714,0.4583333333333333,0.6738236637734125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300013,NBA 2013-2014 Regular Season,2013-10-30,Memphis,R,20,7,31,36,,,,,,94,240,39,93,8,15,8,15,11,33,44,24,15,6,14,3,94,96.35634847613571,96.35634847613571,97.55454776628517,104.8192481318596,3+,Tayshaun Prince,Zach Randolph,Marc Gasol,Tony Allen,Mike Conley,5.5,188.5,6.0,189.0,210,0.5333333333333333,0.41935483870967744,0.5333333333333333,0.47188755020080325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300013,NBA 2013-2014 Regular Season,2013-10-30,San Antonio,H,18,30,24,29,,,,,,101,240,40,76,11,20,10,16,4,36,40,25,18,3,15,6,101,96.35634847613571,96.35634847613571,104.8192481318596,97.55454776628517,3+,Kawhi Leonard,Tim Duncan,Tiago Splitter,Danny Green,Tony Parker,-5.5,188.5,-6.0,189.0,-250,0.625,0.5263157894736842,0.55,0.6081406551059729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300014,NBA 2013-2014 Regular Season,2013-10-30,Oklahoma City,R,29,28,24,20,,,,,,101,240,33,81,6,19,29,33,10,35,45,9,24,15,14,4,101,99.65141414141414,99.65141414141414,101.35330328245227,98.34280912554775,3+,Kevin Durant,Serge Ibaka,Kendrick Perkins,Thabo Sefolosha,Reggie Jackson,-5.0,195.0,-6.5,191.0,-275,0.8787878787878788,0.4074074074074074,0.3157894736842105,0.5286850921273032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300014,NBA 2013-2014 Regular Season,2013-10-30,Utah,H,29,19,25,25,,,,,,98,240,36,79,6,22,20,30,10,34,44,25,28,6,22,5,98,99.65141414141414,99.65141414141414,98.34280912554775,101.35330328245227,3+,Richard Jefferson,Derrick Favors,Enes Kanter,Gordon Hayward,John Lucas III,5.0,195.0,6.5,191.0,227,0.6666666666666666,0.45569620253164556,0.2727272727272727,0.5314533622559653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300015,NBA 2013-2014 Regular Season,2013-10-30,Portland,R,16,30,23,22,,,,,,91,240,33,81,8,26,17,24,11,28,39,19,14,5,14,5,91,92.8538897981451,92.8538897981451,98.00343334869947,112.00392382708512,3+,Nicolas Batum,LaMarcus Aldridge,Robin Lopez,Wesley Matthews,Damian Lillard,-4.0,198.0,-5.5,197.5,-230,0.7083333333333334,0.4074074074074074,0.3076923076923077,0.4969418960244648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300015,NBA 2013-2014 Regular Season,2013-10-30,Phoenix,H,30,20,31,23,,,,,,104,240,43,83,4,19,14,18,11,36,47,18,17,8,15,5,104,92.8538897981451,92.8538897981451,112.00392382708512,98.00343334869947,3+,PJ Tucker,Channing Frye,Miles Plumlee,Goran Dragic,Eric Bledsoe,4.0,198.0,5.5,197.5,192,0.7777777777777778,0.5180722891566265,0.21052631578947367,0.5719313682358117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300016,NBA 2013-2014 Regular Season,2013-10-30,Denver,R,22,23,27,16,,,,,,88,240,34,79,5,15,15,17,8,33,41,19,21,3,19,11,88,93.01157894736842,93.01157894736842,94.6118762802594,96.76214619571984,3+,Anthony Randolph,JJ Hickson,JaVale McGee,Randy Foye,Ty Lawson,-2.0,207.5,2.5,203.5,125,0.8823529411764706,0.43037974683544306,0.3333333333333333,0.5087881591119334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300016,NBA 2013-2014 Regular Season,2013-10-30,Sacramento,H,25,23,22,20,,,,,,90,240,33,81,8,21,16,23,11,30,41,13,26,8,14,7,90,93.01157894736842,93.01157894736842,96.76214619571984,94.6118762802594,3+,John Salmons,Patrick Patterson,DeMarcus Cousins,Marcus Thornton,Greivis Vasquez,2.0,207.5,-2.5,203.5,-145,0.6956521739130435,0.4074074074074074,0.38095238095238093,0.4938542581211589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300017,NBA 2013-2014 Regular Season,2013-10-30,LA Lakers,R,16,24,23,31,,,,,,94,240,35,89,8,18,16,21,9,30,39,19,22,5,17,4,94,103.05115135135134,103.05115135135134,91.21683626756234,121.29898439835416,B2B,Nick Young,Shawne Williams,Pau Gasol,Jodie Meeks,Steve Blake,11.0,204.5,12.5,206.0,720,0.7619047619047619,0.39325842696629215,0.4444444444444444,0.47842019543973946,,,,,,116.0,,,,,,23.0,,,,,,52.0,,,,,,8.0,,,,,,6.0,,,,,,0.45161290322580644,,,,,,0.5507026205848842,,,,,,0.4827586206896552,,,,,,0.6428571428571429,,,,,,115.5823929337128,,,,,,102.62919372562429,,,,,,100.36130681818182
21300017,NBA 2013-2014 Regular Season,2013-10-30,Golden State,H,26,33,37,29,,,,,,125,240,46,86,15,27,18,23,7,41,48,34,22,8,15,9,125,103.05115135135134,103.05115135135134,121.29898439835416,91.21683626756234,3+,Andre Iguodala,David Lee,Andrew Bogut,Klay Thompson,Stephen Curry,-11.0,204.5,-12.5,206.0,-1100,0.782608695652174,0.5348837209302325,0.5555555555555556,0.6502288805659592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300018,NBA 2013-2014 Regular Season,2013-10-31,New York,R,16,22,23,20,,,,,,81,240,31,86,9,24,10,14,13,29,42,20,24,12,15,8,81,89.17894345238093,89.17894345238093,90.82861588649762,91.94995682336796,B2B,Andrea Bargnani,Carmelo Anthony,Tyson Chandler,Iman Shumpert,Raymond Felton,7.5,189.5,7.5,188.0,290,0.7142857142857143,0.36046511627906974,0.375,0.439453125,,,,,,90.0,,,,,,17.0,,,,,,34.0,,,,,,12.0,,,,,,6.0,,,,,,0.5070422535211268,,,,,,0.573394495412844,,,,,,0.23076923076923078,,,,,,0.8823529411764706,,,,,,95.19111589648567,,,,,,87.78736243787012,,,,,,94.54663825757576
21300018,NBA 2013-2014 Regular Season,2013-10-31,Chicago,H,26,17,28,11,,,,,,82,240,31,76,3,16,17,19,13,35,48,20,16,5,19,3,82,89.17894345238093,89.17894345238093,91.94995682336796,90.82861588649762,1,Luol Deng,Carlos Boozer,Joakim Noah,Jimmy Butler,Derrick Rose,-7.5,189.5,-7.5,188.0,-350,0.8947368421052632,0.40789473684210525,0.1875,0.48601232811759126,,,,,,95.0,,,,,,23.0,,,,,,41.0,,,,,,11.0,,,,,,4.0,,,,,,0.42168674698795183,,,,,,0.510094501718213,,,,,,0.2692307692307692,,,,,,0.782608695652174,,,,,,96.36439412816685,,,,,,108.53673864961951,,,,,,98.58413043478261
21300019,NBA 2013-2014 Regular Season,2013-10-31,Golden State,R,26,29,25,35,,,,,,115,240,40,76,12,21,23,33,10,23,33,26,35,7,25,2,115,104.5936302294197,104.5936302294197,109.94933414946452,120.46622698115243,B2B,Andre Iguodala,David Lee,Andrew Bogut,Klay Thompson,Stephen Curry,7.0,203.0,6.0,205.5,210,0.696969696969697,0.5263157894736842,0.5714285714285714,0.6352187361908971,,,,,,125.0,,,,,,34.0,,,,,,48.0,,,,,,8.0,,,,,,9.0,,,,,,0.5348837209302325,,,,,,0.6502288805659592,,,,,,0.5555555555555556,,,,,,0.782608695652174,,,,,,121.29898439835416,,,,,,91.21683626756234,,,,,,103.05115135135134
21300019,NBA 2013-2014 Regular Season,2013-10-31,LA Clippers,H,36,32,25,33,,,,,,126,240,42,85,9,28,33,50,16,28,44,27,30,15,19,4,126,104.5936302294197,104.5936302294197,120.46622698115243,109.94933414946452,1,Jared Dudley,Blake Griffin,DeAndre Jordan,JJ Redick,Chris Paul,-7.0,203.0,-6.0,205.5,-250,0.66,0.49411764705882355,0.32142857142857145,0.5887850467289719,,,,,,103.0,,,,,,27.0,,,,,,40.0,,,,,,11.0,,,,,,4.0,,,,,,0.4939759036144578,,,,,,0.5530498281786941,,,,,,0.38095238095238093,,,,,,0.5652173913043478,,,,,,102.62919372562429,,,,,,115.5823929337128,,,,,,100.36130681818182
21300020,NBA 2013-2014 Regular Season,2013-11-01,Cleveland,R,23,26,17,18,,,,,,84,240,32,84,4,18,16,22,11,31,42,14,29,9,17,1,84,96.11103359173126,96.11103359173126,87.39891442310615,93.64169402475659,1,Earl Clark,Tristan Thompson,Anderson Varejao,Dion Waiters,Kyrie Irving,-2.0,190.0,-3.5,187.5,-170,0.7272727272727273,0.38095238095238093,0.2222222222222222,0.44833475661827493,,,,,,98.0,,,,,,21.0,,,,,,48.0,,,,,,7.0,,,,,,3.0,,,,,,0.4166666666666667,,,,,,0.49514955537590943,,,,,,0.3333333333333333,,,,,,0.6764705882352942,,,,,,104.46340076136468,,,,,,100.1995884853906,,,,,,93.81276053215076
21300020,NBA 2013-2014 Regular Season,2013-11-01,Charlotte,H,30,24,21,15,,,,,,90,240,33,73,3,12,21,34,5,32,37,21,20,7,16,8,90,96.11103359173126,96.11103359173126,93.64169402475659,87.39891442310615,1,Michael Kidd-Gilchrist,Josh McRoberts,Bismack Biyombo,Gerald Henderson,Kemba Walker,2.0,190.0,3.5,187.5,145,0.6176470588235294,0.4520547945205479,0.25,0.5115961800818554,,,,,,83.0,,,,,,14.0,,,,,,37.0,,,,,,8.0,,,,,,6.0,,,,,,0.36666666666666664,,,,,,0.4200404858299595,,,,,,0.4,,,,,,0.65,,,,,,91.63105831466224,,,,,,105.982910821778,,,,,,90.58064102564103
