GAME-ID,DATASET,DATE,TEAM,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,OT5,Final_Score,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,Total_TO,BL,PTS,POSS,PACE,OEFF,DEFF,Num_Rest_Days,SF,SF2,C,SG2,SG1,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,MONEYLINE,FT_PCT,FG_PCT,3P_PCT,TS_PCT,PPG_AVG_L6G,PPG_AVG_L5G,PPG_AVG_L4G,PPG_AVG_L3G,PPG_AVG_L2G,PPG_LG,APG_AVG_L6G,APG_AVG_L5G,APG_AVG_L4G,APG_AVG_L3G,APG_AVG_L2G,APG_LG,TOT_AVG_L6G,TOT_AVG_L5G,TOT_AVG_L4G,TOT_AVG_L3G,TOT_AVG_L2G,TOT_LG,ST_AVG_L6G,ST_AVG_L5G,ST_AVG_L4G,ST_AVG_L3G,ST_AVG_L2G,ST_LG,BL_AVG_L6G,BL_AVG_L5G,BL_AVG_L4G,BL_AVG_L3G,BL_AVG_L2G,BL_LG,FG_PCT_L6G,FG_PCT_L5G,FG_PCT_L4G,FG_PCT_L3G,FG_PCT_L2G,FG_PCT_LG,TS_PCT_L6G,TS_PCT_L5G,TS_PCT_L4G,TS_PCT_L3G,TS_PCT_L2G,TS_PCT_LG,3PT_PCT_L6G,3PT_PCT_L5G,3PT_PCT_L4G,3PT_PCT_L3G,3PT_PCT_L2G,3PT_PCT_LG,FT_PCT_L6G,FT_PCT_L5G,FT_PCT_L4G,FT_PCT_L3G,FT_PCT_L2G,FT_PCT_LG,OEFF_L6G,OEFF_L5G,OEFF_L4G,OEFF_L3G,OEFF_L2G,OEFF_LG,DEFF_L6G,DEFF_L5G,DEFF_L4G,DEFF_L3G,DEFF_L2G,DEFF_LG,PACE_L6G,PACE_L5G,PACE_L4G,PACE_L3G,PACE_L2G,PACE_LG
20900006,NBA 2009-2010 Regular Season,2009-10-28,Philadelphia,R,27,20,22,37,,,,,,106,240,39,78,7,18,21,30,8,26,34,19,21,9,13,6,106,94.8568839427663,94.8568839427663,111.74729296816993,126.50636939792822,3+,Thaddeus Young,Elton Brand,Samuel Dalembert,Andre Iguodala,Lou Williams,8.5,196.0,10.5,194.0,460.0,0.7,0.5,0.3888888888888889,0.581140350877193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900006,NBA 2009-2010 Regular Season,2009-10-28,Orlando,H,29,41,30,20,,,,,,120,240,45,81,16,29,14,17,8,29,37,28,21,5,17,6,120,94.8568839427663,94.8568839427663,126.50636939792822,111.74729296816993,3+,Mickael Pietrus,Ryan Anderson,Dwight Howard,Vince Carter,Jameer Nelson,-8.5,196.0,-10.5,194.0,-620.0,0.8235294117647058,0.5555555555555556,0.5517241379310345,0.6781193490054249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900007,NBA 2009-2010 Regular Season,2009-10-28,Cleveland,R,22,17,32,20,,,,,,91,240,29,83,9,22,24,37,13,36,49,19,27,4,15,2,91,97.27418604651163,97.27418604651163,93.54999892416306,103.83021858615899,B2B,LeBron James,Anderson Varejao,Shaquille O'Neal,Anthony Parker,Mo Williams,-5.5,192.0,-7.5,194.0,-320.0,0.6486486486486487,0.3493975903614458,0.4090909090909091,0.45829975825946817,,,,,,89.0,,,,,,17.0,,,,,,32.0,,,,,,7.0,,,,,,9.0,,,,,,0.4142857142857143,,,,,,0.5292578496669839,,,,,,0.35294117647058826,,,,,,0.78125,,,,,,98.75274292897365,,,,,,105.41023121632018,,,,,,90.12407894736843
20900007,NBA 2009-2010 Regular Season,2009-10-28,Toronto,H,27,30,21,23,,,,,,101,240,34,75,5,16,28,37,7,41,48,23,30,4,13,6,101,97.27418604651163,97.27418604651163,103.83021858615899,93.54999892416306,3+,Hedo Turkoglu,Chris Bosh,Andrea Bargnani,DeMar DeRozan,Jose Calderon,5.5,192.0,7.5,194.0,260.0,0.7567567567567568,0.4533333333333333,0.3125,0.5532427695004382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900008,NBA 2009-2010 Regular Season,2009-10-28,Charlotte,R,13,18,10,18,,,,,,59,240,23,74,0,10,13,25,14,32,46,10,23,6,21,4,59,87.86449404761905,87.86449404761905,67.148853060059,104.70668612754963,3+,Gerald Wallace,Boris Diaw,Tyson Chandler,Stephen Graham,Raymond Felton,10.5,185.0,10.0,183.0,475.0,0.52,0.3108108108108108,0.0,0.34705882352941175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900008,NBA 2009-2010 Regular Season,2009-10-28,Boston,H,22,20,25,25,,,,,,92,240,33,76,11,29,15,19,10,34,44,28,22,10,14,8,92,87.86449404761905,87.86449404761905,104.70668612754963,67.148853060059,B2B,Paul Pierce,Kevin Garnett,Kendrick Perkins,Ray Allen,Rajon Rondo,-10.5,185.0,-10.0,183.0,-650.0,0.7894736842105263,0.4342105263157895,0.3793103448275862,0.5452821242294926,,,,,,95.0,,,,,,20.0,,,,,,38.0,,,,,,9.0,,,,,,8.0,,,,,,0.4444444444444444,,,,,,0.5692713326941515,,,,,,0.47368421052631576,,,,,,0.8461538461538461,,,,,,105.41023121632018,,,,,,98.75274292897365,,,,,,90.12407894736843
20900009,NBA 2009-2010 Regular Season,2009-10-28,New York,R,23,24,15,31,,,,,,93,240,33,87,10,39,17,21,12,27,39,19,17,8,13,3,93,95.91220588235295,95.91220588235295,96.96367542007626,119.90131906783623,3+,Al Harrington,Jared Jeffries,David Lee,Wilson Chandler,Chris Duhon,6.0,210.0,5.0,206.5,170.0,0.8095238095238095,0.3793103448275862,0.2564102564102564,0.48316708229426436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900009,NBA 2009-2010 Regular Season,2009-10-28,Miami,H,27,29,34,25,,,,,,115,240,47,83,7,15,14,17,7,36,43,21,20,6,16,3,115,95.91220588235295,95.91220588235295,119.90131906783623,96.96367542007626,3+,Quentin Richardson,Michael Beasley,Jermaine O'Neal,Dwyane Wade,Mario Chalmers,-6.0,210.0,-5.0,206.5,-200.0,0.8235294117647058,0.5662650602409639,0.4666666666666667,0.635499557913351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900010,NBA 2009-2010 Regular Season,2009-10-28,Detroit,R,24,29,18,25,,,,,,96,240,37,72,6,16,16,29,10,29,39,20,27,5,9,4,96,82.94666666666667,82.94666666666667,115.73701977174088,89.21395274071692,3+,Tayshaun Prince,Charlie Villanueva,Ben Wallace,Richard Hamilton,Rodney Stuckey,-2.0,186.0,-2.0,191.5,-125.0,0.5517241379310345,0.5138888888888888,0.375,0.5663048607833884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900010,NBA 2009-2010 Regular Season,2009-10-28,Memphis,H,20,21,16,17,,,,,,74,240,26,72,2,12,20,31,17,32,49,10,26,3,16,3,74,82.94666666666667,82.94666666666667,89.21395274071692,115.73701977174088,3+,Rudy Gay,Zach Randolph,Marc Gasol,O.J. Mayo,Mike Conley,2.0,186.0,2.0,191.5,105.0,0.6451612903225806,0.3611111111111111,0.16666666666666666,0.43204110228865017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900011,NBA 2009-2010 Regular Season,2009-10-28,Brooklyn,R,25,30,23,15,,,,,,93,240,34,81,0,8,25,29,14,38,52,20,24,4,22,10,93,98.00128105590062,98.00128105590062,94.89671869386294,96.93750834319333,3+,Chris Douglas-Roberts,Yi Jianlian,Brook Lopez,Courtney Lee,Devin Harris,2.0,199.0,-2.0,194.0,-130.0,0.8620689655172413,0.41975308641975306,0.0,0.49594709897610917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900011,NBA 2009-2010 Regular Season,2009-10-28,Minnesota,H,21,22,21,31,,,,,,95,240,34,93,1,7,26,35,18,32,50,14,23,15,10,2,95,98.00128105590062,98.00128105590062,96.93750834319333,94.89671869386294,3+,Damien Wilkins,Ryan Gomes,Al Jefferson,Corey Brewer,Jonny Flynn,-2.0,199.0,2.0,194.0,110.0,0.7428571428571429,0.3655913978494624,0.14285714285714285,0.4381918819188192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900012,NBA 2009-2010 Regular Season,2009-10-28,Sacramento,R,22,29,17,21,,,,,,89,240,32,79,3,16,22,28,10,27,37,13,23,6,12,5,89,89.22775415282392,89.22775415282392,99.74474965218351,114.3142074665474,3+,Desmond Mason,Jason Thompson,Sean May,Kevin Martin,Tyreke Evans,7.5,207.0,6.5,204.5,245.0,0.7857142857142857,0.4050632911392405,0.1875,0.4872974156811214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900012,NBA 2009-2010 Regular Season,2009-10-28,Oklahoma City,H,39,29,21,13,,,,,,102,240,39,76,8,14,16,20,8,33,41,20,19,4,13,6,102,89.22775415282392,89.22775415282392,114.3142074665474,99.74474965218351,3+,Kevin Durant,Jeff Green,Nenad Krstic,Thabo Sefolosha,Russell Westbrook,-7.5,207.0,-6.5,204.5,-290.0,0.8,0.5131578947368421,0.5714285714285714,0.6014150943396227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900013,NBA 2009-2010 Regular Season,2009-10-28,New Orleans,R,13,26,29,28,,,,,,96,240,39,78,5,10,13,22,5,28,33,17,19,5,11,4,96,91.81528846153846,91.81528846153846,104.55775024898443,123.07318518890875,3+,Julian Wright,David West,Emeka Okafor,Morris Peterson,Chris Paul,8.5,185.0,9.5,186.5,400.0,0.5909090909090909,0.5,0.5,0.5474452554744526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900013,NBA 2009-2010 Regular Season,2009-10-28,San Antonio,H,19,38,31,25,,,,,,113,240,45,86,9,24,14,20,11,31,42,29,22,4,10,0,113,91.81528846153846,91.81528846153846,123.07318518890875,104.55775024898443,3+,Richard Jefferson,Tim Duncan,Matt Bonner,Michael Finley,Tony Parker,-8.5,185.0,-9.5,186.5,-500.0,0.7,0.5232558139534884,0.375,0.5959915611814346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900014,NBA 2009-2010 Regular Season,2009-10-28,Utah,R,30,25,25,25,,,,,,105,240,37,81,6,10,25,29,10,29,39,26,20,3,16,4,105,97.09270501835985,97.09270501835985,108.14406703381569,117.41355849385702,3+,Andrei Kirilenko,Carlos Boozer,Mehmet Okur,Ronnie Brewer,Deron Williams,6.5,209.0,5.0,209.0,190.0,0.8620689655172413,0.4567901234567901,0.6,0.5599402730375427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900014,NBA 2009-2010 Regular Season,2009-10-28,Denver,H,23,31,28,32,,,,,,114,240,43,89,5,13,23,30,14,28,42,22,25,5,13,6,114,97.09270501835985,97.09270501835985,117.41355849385702,108.14406703381569,3+,Carmelo Anthony,Kenyon Martin,Nene,Anthony Carter,Chauncey Billups,-6.5,209.0,-5.0,209.0,-230.0,0.7666666666666667,0.48314606741573035,0.38461538461538464,0.5577299412915852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900015,NBA 2009-2010 Regular Season,2009-10-28,Houston,R,26,26,35,21,,,,,,108,240,40,86,12,26,16,20,13,28,41,30,22,14,18,7,108,97.66329268292681,97.66329268292681,110.58402500377731,109.56009884633492,B2B,Shane Battier,Luis Scola,Chuck Hayes,Trevor Ariza,Aaron Brooks,6.5,216.5,5.5,212.5,200.0,0.8,0.46511627906976744,0.46153846153846156,0.569620253164557,,,,,,87.0,,,,,,18.0,,,,,,33.0,,,,,,12.0,,,,,,2.0,,,,,,0.37037037037037035,,,,,,0.46395051194539244,,,,,,0.2777777777777778,,,,,,0.7586206896551724,,,,,,90.09869643270031,,,,,,99.4192512360831,,,,,,96.56077551020408
20900015,NBA 2009-2010 Regular Season,2009-10-28,Golden State,H,28,34,19,26,,,,,,107,240,44,89,4,11,15,23,13,28,41,25,22,7,16,8,107,97.66329268292681,97.66329268292681,109.56009884633492,110.58402500377731,3+,Stephen Jackson,Ronny Turiaf,Andris Biedrins,Monta Ellis,Stephen Curry,-6.5,216.5,-5.5,212.5,-240.0,0.6521739130434783,0.4943820224719101,0.36363636363636365,0.5397497982243745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900016,NBA 2009-2010 Regular Season,2009-10-28,Phoenix,R,24,29,24,32,,,,,,109,240,41,80,7,15,20,27,10,26,36,19,20,6,14,5,109,94.95072567783095,94.95072567783095,114.79638435817587,112.69002868187906,3+,Grant Hill,Amar'e Stoudemire,Channing Frye,Leandro Barbosa,Steve Nash,-2.0,222.5,-3.0,217.0,-145.0,0.7407407407407407,0.5125,0.4666666666666667,0.5931649978232477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900016,NBA 2009-2010 Regular Season,2009-10-28,LA Clippers,H,31,22,26,28,,,,,,107,240,43,77,6,13,15,27,7,28,35,27,24,9,16,7,107,94.95072567783095,94.95072567783095,112.69002868187906,114.79638435817587,B2B,Al Thornton,Marcus Camby,Chris Kaman,Eric Gordon,Baron Davis,2.0,222.5,3.0,217.0,125.0,0.5555555555555556,0.5584415584415584,0.46153846153846156,0.601935193519352,,,,,,92.0,,,,,,27.0,,,,,,51.0,,,,,,10.0,,,,,,4.0,,,,,,0.4482758620689655,,,,,,0.4891535516801361,,,,,,0.2,,,,,,0.6875,,,,,,94.39788437227149,,,,,,101.58033209624867,,,,,,97.45981132075472
20900017,NBA 2009-2010 Regular Season,2009-10-29,San Antonio,R,23,23,18,21,,,,,,85,240,33,78,4,21,15,23,8,36,44,15,23,5,13,5,85,90.20970588235292,90.20970588235292,94.22489428227694,101.98459145846445,B2B,Richard Jefferson,Tim Duncan,Matt Bonner,Michael Finley,Tony Parker,-4.0,193.0,-3.0,193.0,-155.0,0.6521739130434783,0.4230769230769231,0.19047619047619047,0.48229686790739895,,,,,,113.0,,,,,,29.0,,,,,,42.0,,,,,,4.0,,,,,,0.0,,,,,,0.5232558139534884,,,,,,0.5959915611814346,,,,,,0.375,,,,,,0.7,,,,,,123.07318518890875,,,,,,104.55775024898443,,,,,,91.81528846153846
20900017,NBA 2009-2010 Regular Season,2009-10-29,Chicago,H,22,25,27,18,,,,,,92,240,35,84,3,16,19,28,15,37,52,20,20,5,9,9,92,90.20970588235292,90.20970588235292,101.98459145846445,94.22489428227694,3+,Luol Deng,Tyrus Thomas,Joakim Noah,John Salmons,Derrick Rose,4.0,193.0,3.0,193.0,135.0,0.6785714285714286,0.4166666666666667,0.1875,0.47757475083056483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900018,NBA 2009-2010 Regular Season,2009-10-29,Denver,R,24,18,20,35,,,,,,97,240,28,61,3,11,38,49,5,31,36,11,30,6,8,3,97,85.15630158730158,85.15630158730158,113.90818787562814,110.38525422999017,B2B,Carmelo Anthony,Kenyon Martin,Nene,Anthony Carter,Chauncey Billups,6.5,198.5,7.0,201.0,260.0,0.7755102040816326,0.45901639344262296,0.2727272727272727,0.5874515503875969,,,,,,114.0,,,,,,22.0,,,,,,42.0,,,,,,5.0,,,,,,6.0,,,,,,0.48314606741573035,,,,,,0.5577299412915852,,,,,,0.38461538461538464,,,,,,0.7666666666666667,,,,,,117.41355849385702,,,,,,108.14406703381569,,,,,,97.09270501835985
20900018,NBA 2009-2010 Regular Season,2009-10-29,Portland,H,17,26,24,27,,,,,,94,240,28,81,5,19,33,41,14,30,44,16,30,4,7,5,94,85.15630158730158,85.15630158730158,110.38525422999017,113.90818787562814,1,Martell Webster,LaMarcus Aldridge,Greg Oden,Brandon Roy,Steve Blake,-6.5,198.5,-7.0,201.0,-320.0,0.8048780487804879,0.345679012345679,0.2631578947368421,0.47455573505654286,,,,,,96.0,,,,,,23.0,,,,,,51.0,,,,,,9.0,,,,,,12.0,,,,,,0.42857142857142855,,,,,,0.5537609598523303,,,,,,0.47619047619047616,,,,,,0.9090909090909091,,,,,,99.4192512360831,,,,,,90.09869643270031,,,,,,96.56077551020408
20900019,NBA 2009-2010 Regular Season,2009-10-30,New York,R,13,24,18,27,6.0,12.0,,,,100,290,38,98,9,36,15,18,10,40,50,20,28,5,17,7,100,109.20608853410741,90.37745257995095,91.56998601663848,93.40138573697126,1,Al Harrington,Jared Jeffries,David Lee,Wilson Chandler,Chris Duhon,2.5,196.5,1.0,195.5,120.0,0.8333333333333334,0.3877551020408163,0.25,0.47205438066465255,,,,,,93.0,,,,,,19.0,,,,,,39.0,,,,,,8.0,,,,,,3.0,,,,,,0.3793103448275862,,,,,,0.48316708229426436,,,,,,0.2564102564102564,,,,,,0.8095238095238095,,,,,,96.96367542007626,,,,,,119.90131906783623,,,,,,95.91220588235295
20900019,NBA 2009-2010 Regular Season,2009-10-30,Charlotte,H,32,19,18,13,6.0,14.0,,,,102,290,35,92,3,18,29,36,12,43,55,18,19,8,16,6,102,109.20608853410741,90.37745257995095,93.40138573697126,91.56998601663848,1,Gerald Wallace,Boris Diaw,Tyson Chandler,Stephen Graham,Raymond Felton,-2.5,196.5,-1.0,195.5,-140.0,0.8055555555555556,0.3804347826086957,0.16666666666666666,0.4729228486646884,,,,,,59.0,,,,,,10.0,,,,,,46.0,,,,,,6.0,,,,,,4.0,,,,,,0.3108108108108108,,,,,,0.34705882352941175,,,,,,0.0,,,,,,0.52,,,,,,67.148853060059,,,,,,104.70668612754963,,,,,,87.86449404761905
20900020,NBA 2009-2010 Regular Season,2009-10-30,Milwaukee,R,18,29,20,19,,,,,,86,240,34,85,7,23,11,19,12,32,44,17,27,7,20,2,86,97.97,97.97,87.78197407369603,101.05134224762682,3+,Luc Mbah a Moute,Kurt Thomas,Andrew Bogut,Michael Redd,Brandon Jennings,7.5,195.0,6.0,191.5,220.0,0.5789473684210527,0.4,0.30434782608695654,0.4605826906598115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20900020,NBA 2009-2010 Regular Season,2009-10-30,Philadelphia,H,23,18,35,23,,,,,,99,240,32,70,6,18,29,34,6,39,45,18,22,12,19,7,99,97.97,97.97,101.05134224762682,87.78197407369603,1,Thaddeus Young,Elton Brand,Samuel Dalembert,Andre Iguodala,Lou Williams,-7.5,195.0,-6.0,191.5,-260.0,0.8529411764705882,0.45714285714285713,0.3333333333333333,0.5826271186440677,,,,,,106.0,,,,,,19.0,,,,,,34.0,,,,,,9.0,,,,,,6.0,,,,,,0.5,,,,,,0.581140350877193,,,,,,0.3888888888888889,,,,,,0.7,,,,,,111.74729296816993,,,,,,126.50636939792822,,,,,,94.8568839427663
