GAME-ID,DATASET,DATE,TEAM,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,OT5,Final_Score,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,Total_TO,BL,PTS,POSS,PACE,OEFF,DEFF,Num_Rest_Days,SF,SF2,C,SG2,SG1,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,MONEYLINE,FT_PCT,FG_PCT,3P_PCT,TS_PCT,PPG_AVG_L6G,PPG_AVG_L5G,PPG_AVG_L4G,PPG_AVG_L3G,PPG_AVG_L2G,PPG_LG,APG_AVG_L6G,APG_AVG_L5G,APG_AVG_L4G,APG_AVG_L3G,APG_AVG_L2G,APG_LG,TOT_AVG_L6G,TOT_AVG_L5G,TOT_AVG_L4G,TOT_AVG_L3G,TOT_AVG_L2G,TOT_LG,ST_AVG_L6G,ST_AVG_L5G,ST_AVG_L4G,ST_AVG_L3G,ST_AVG_L2G,ST_LG,BL_AVG_L6G,BL_AVG_L5G,BL_AVG_L4G,BL_AVG_L3G,BL_AVG_L2G,BL_LG,FG_PCT_L6G,FG_PCT_L5G,FG_PCT_L4G,FG_PCT_L3G,FG_PCT_L2G,FG_PCT_LG,TS_PCT_L6G,TS_PCT_L5G,TS_PCT_L4G,TS_PCT_L3G,TS_PCT_L2G,TS_PCT_LG,3PT_PCT_L6G,3PT_PCT_L5G,3PT_PCT_L4G,3PT_PCT_L3G,3PT_PCT_L2G,3PT_PCT_LG,FT_PCT_L6G,FT_PCT_L5G,FT_PCT_L4G,FT_PCT_L3G,FT_PCT_L2G,FT_PCT_LG,OEFF_L6G,OEFF_L5G,OEFF_L4G,OEFF_L3G,OEFF_L2G,OEFF_LG,DEFF_L6G,DEFF_L5G,DEFF_L4G,DEFF_L3G,DEFF_L2G,DEFF_LG,PACE_L6G,PACE_L5G,PACE_L4G,PACE_L3G,PACE_L2G,PACE_LG
21100006,NBA 2011-2012 Regular Season,2011-12-26,Brooklyn,R,13,24,29,24,,,,,,90,240,34,86,6,26,16,20,18,40,58,17,26,7,16,3,90,90.74624149659864,90.74624149659864,99.17766126255862,92.56581717838803,3+,Damion James,Kris Humphries,Johan Petro,Anthony Morrow,Deron Williams,4.5,190.5,3.5,189.0,140.0,0.8,0.3953488372093023,0.23076923076923078,0.4746835443037975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100006,NBA 2011-2012 Regular Season,2011-12-26,Washington,H,26,19,22,17,,,,,,84,240,31,74,1,7,21,34,8,31,39,13,17,8,12,7,84,90.74624149659864,90.74624149659864,92.56581717838803,99.17766126255862,3+,Rashard Lewis,Andray Blatche,JaVale McGee,Jordan Crawford,John Wall,-4.5,190.5,-3.5,189.0,-160.0,0.6176470588235294,0.4189189189189189,0.14285714285714285,0.47212230215827333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100007,NBA 2011-2012 Regular Season,2011-12-26,Milwaukee,R,27,25,14,29,,,,,,95,240,34,84,8,23,19,23,8,31,39,21,20,6,12,2,95,94.67053140096618,94.67053140096618,100.34801600261267,101.40431090790334,3+,Stephen Jackson,Ersan Ilyasova,Andrew Bogut,Mike Dunleavy,Brandon Jennings,-1.5,180.5,-4.0,178.0,-180.0,0.8260869565217391,0.40476190476190477,0.34782608695652173,0.5046748831279217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100007,NBA 2011-2012 Regular Season,2011-12-26,Charlotte,H,19,22,30,25,,,,,,96,240,38,86,4,19,16,21,15,37,52,27,20,3,16,6,96,94.67053140096618,94.67053140096618,101.40431090790334,100.34801600261267,3+,Corey Maggette,DJ White,Boris Diaw,Gerald Henderson,D.J. Augustin,1.5,180.5,4.0,178.0,160.0,0.7619047619047619,0.4418604651162791,0.21052631578947367,0.5039899202015959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100008,NBA 2011-2012 Regular Season,2011-12-26,Houston,R,23,27,23,22,,,,,,95,240,36,82,6,27,17,20,11,30,41,26,17,4,10,5,95,88.75474999999999,88.75474999999999,107.03652480571463,117.17682715572971,3+,Chase Budinger,Luis Scola,Jordan Hill,Kevin Martin,Kyle Lowry,5.0,200.0,6.5,194.5,220.0,0.85,0.43902439024390244,0.2222222222222222,0.5231277533039648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100008,NBA 2011-2012 Regular Season,2011-12-26,Orlando,H,27,26,24,27,,,,,,104,240,44,83,9,22,7,10,6,29,35,19,15,1,11,4,104,88.75474999999999,88.75474999999999,117.17682715572971,107.03652480571463,B2B,Hedo Turkoglu,Ryan Anderson,Dwight Howard,Jason Richardson,Jameer Nelson,-5.0,200.0,-6.5,194.5,-260.0,0.7,0.5301204819277109,0.4090909090909091,0.5949656750572082,,,,,,89.0,,,,,,18.0,,,,,,45.0,,,,,,7.0,,,,,,4.0,,,,,,0.37037037037037035,,,,,,0.48139333621808744,,,,,,0.2857142857142857,,,,,,0.8076923076923077,,,,,,95.68328617258254,,,,,,104.28403099708434,,,,,,93.01520000000001
21100009,NBA 2011-2012 Regular Season,2011-12-26,Toronto,R,23,29,26,26,,,,,,104,240,42,79,9,21,11,13,11,34,45,35,22,4,12,9,104,84.91289115646258,84.91289115646258,122.47845831602535,113.05703844556187,3+,Rasual Butler,Andrea Bargnani,Amir Johnson,DeMar DeRozan,Jose Calderon,3.5,198.5,2.0,194.0,110.0,0.8461538461538461,0.5316455696202531,0.42857142857142855,0.6137865911237016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100009,NBA 2011-2012 Regular Season,2011-12-26,Cleveland,H,23,19,28,26,,,,,,96,240,35,85,6,20,20,28,15,22,37,21,16,7,7,1,96,84.91289115646258,84.91289115646258,113.05703844556187,122.47845831602535,3+,Omri Casspi,Antawn Jamison,Anderson Varejao,Anthony Parker,Kyrie Irving,-3.5,198.5,-2.0,194.0,-130.0,0.7142857142857143,0.4117647058823529,0.3,0.49321824907521583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100010,NBA 2011-2012 Regular Season,2011-12-26,Detroit,R,17,21,20,21,,,,,,79,240,27,75,7,19,18,21,9,31,40,17,19,5,16,8,79,87.63808905380334,87.63808905380334,90.14345343780809,103.83612990937387,3+,Tayshaun Prince,Jonas Jerebko,Greg Monroe,Rodney Stuckey,Ben Gordon,7.5,196.0,7.5,192.5,305.0,0.8571428571428571,0.36,0.3684210526315789,0.46889838556505226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100010,NBA 2011-2012 Regular Season,2011-12-26,Indiana,H,26,26,24,15,,,,,,91,240,32,87,7,15,20,25,18,35,53,20,20,9,11,9,91,87.63808905380334,87.63808905380334,103.83612990937387,90.14345343780809,3+,Danny Granger,David West,Roy Hibbert,Paul George,Darren Collison,-7.5,196.0,-7.5,192.5,-370.0,0.8,0.367816091954023,0.4666666666666667,0.4642857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100011,NBA 2011-2012 Regular Season,2011-12-26,Oklahoma City,R,23,29,26,26,,,,,,104,240,35,78,5,16,29,31,8,34,42,18,26,6,17,5,104,97.72047846889951,97.72047846889951,106.4260036683089,102.3326958349124,B2B,Kevin Durant,Serge Ibaka,Kendrick Perkins,Thabo Sefolosha,Russell Westbrook,-5.0,210.0,-5.5,206.5,-220.0,0.9354838709677419,0.44871794871794873,0.3125,0.5674378000872982,,,,,,97.0,,,,,,21.0,,,,,,43.0,,,,,,8.0,,,,,,5.0,,,,,,0.4722222222222222,,,,,,0.5812559923298178,,,,,,0.5263157894736842,,,,,,0.7307692307692307,,,,,,104.28403099708434,,,,,,95.68328617258254,,,,,,93.01520000000001
21100011,NBA 2011-2012 Regular Season,2011-12-26,Minnesota,H,24,22,26,28,,,,,,100,240,39,87,3,22,19,26,10,30,40,22,24,4,12,2,100,97.72047846889951,97.72047846889951,102.3326958349124,106.4260036683089,3+,Michael Beasley,Kevin Love,Darko Milicic,Wesley Johnson,Luke Ridnour,5.0,210.0,5.5,206.5,180.0,0.7307692307692307,0.4482758620689655,0.13636363636363635,0.5079236082893133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100012,NBA 2011-2012 Regular Season,2011-12-26,Denver,R,32,37,28,18,,,,,,115,240,39,79,10,27,27,34,10,37,47,18,18,15,15,3,115,99.30238095238096,99.30238095238096,115.80789795477976,93.6533435634306,3+,Danilo Gallinari,Nene,Timofey Mozgov,Arron Afflalo,Ty Lawson,4.0,204.0,5.0,200.5,175.0,0.7941176470588235,0.4936708860759494,0.37037037037037035,0.6119625372498935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100012,NBA 2011-2012 Regular Season,2011-12-26,Dallas,H,23,19,26,25,,,,,,93,240,32,76,8,27,21,27,5,32,37,19,28,11,20,3,93,99.30238095238096,99.30238095238096,93.6533435634306,115.80789795477976,B2B,Shawn Marion,Dirk Nowitzki,Brendan Haywood,Delonte West,Jason Kidd,-4.0,204.0,-5.0,200.5,-210.0,0.7777777777777778,0.42105263157894735,0.2962962962962963,0.5291306326809285,,,,,,94.0,,,,,,23.0,,,,,,31.0,,,,,,10.0,,,,,,0.0,,,,,,0.3780487804878049,,,,,,0.4936974789915966,,,,,,0.32142857142857145,,,,,,0.7666666666666667,,,,,,94.1961894798113,,,,,,105.21914782319347,,,,,,99.79172248803829
21100013,NBA 2011-2012 Regular Season,2011-12-26,Memphis,R,22,22,14,24,,,,,,82,240,34,73,3,7,11,19,9,33,42,18,25,9,25,2,82,94.61557843137255,94.61557843137255,86.66648913368637,100.40629838658786,3+,Rudy Gay,Zach Randolph,Marc Gasol,Tony Allen,Mike Conley,5.5,195.0,5.0,193.0,170.0,0.5789473684210527,0.4657534246575342,0.42857142857142855,0.5039331366764995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100013,NBA 2011-2012 Regular Season,2011-12-26,San Antonio,H,14,29,29,23,,,,,,95,240,35,88,10,33,15,22,12,25,37,23,20,13,13,5,95,94.61557843137255,94.61557843137255,100.40629838658786,86.66648913368637,3+,Richard Jefferson,Tim Duncan,DeJuan Blair,Manu Ginobili,Tony Parker,-5.5,195.0,-5.0,193.0,-200.0,0.6818181818181818,0.3977272727272727,0.30303030303030304,0.48628173628173627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100014,NBA 2011-2012 Regular Season,2011-12-26,New Orleans,R,23,24,15,23,,,,,,85,240,35,79,2,16,13,21,12,35,47,10,22,9,13,5,85,89.02947517730496,89.02947517730496,95.47399872988116,94.35077521541197,3+,Trevor Ariza,Carl Landry,Emeka Okafor,Eric Gordon,Marco Belinelli,7.0,194.0,6.0,192.0,230.0,0.6190476190476191,0.4430379746835443,0.125,0.4816409791477788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100014,NBA 2011-2012 Regular Season,2011-12-26,Phoenix,H,20,21,24,19,,,,,,84,240,32,81,5,25,15,19,12,33,45,23,24,9,15,3,84,89.02947517730496,89.02947517730496,94.35077521541197,95.47399872988116,3+,Grant Hill,Channing Frye,Marcin Gortat,Jared Dudley,Steve Nash,-7.0,194.0,-6.0,192.0,-270.0,0.7894736842105263,0.3950617283950617,0.2,0.4700089525514772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100015,NBA 2011-2012 Regular Season,2011-12-26,LA Lakers,R,20,20,24,27,,,,,,91,240,37,88,1,16,16,19,16,29,45,21,25,6,11,6,91,88.82238573021182,88.82238573021182,102.45165028149823,112.58423107856949,B2B,Devin Ebanks,Josh McRoberts,Pau Gasol,Kobe Bryant,Derek Fisher,-3.0,198.5,-3.5,193.5,-165.0,0.8421052631578947,0.42045454545454547,0.0625,0.4721876297218763,,,,,,87.0,,,,,,22.0,,,,,,42.0,,,,,,6.0,,,,,,8.0,,,,,,0.47368421052631576,,,,,,0.5129716981132075,,,,,,0.25,,,,,,0.55,,,,,,98.86717450095695,,,,,,100.00357880556564,,,,,,87.99685076380727
21100015,NBA 2011-2012 Regular Season,2011-12-26,Sacramento,H,21,28,29,22,,,,,,100,240,35,75,9,18,21,35,10,30,40,16,19,4,12,6,100,88.82238573021182,88.82238573021182,112.58423107856949,102.45165028149823,3+,John Salmons,Chuck Hayes,DeMarcus Cousins,Marcus Thornton,Tyreke Evans,3.0,198.5,3.5,193.5,145.0,0.6,0.4666666666666667,0.5,0.5530973451327433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100016,NBA 2011-2012 Regular Season,2011-12-26,Philadelphia,R,15,29,28,31,,,,,,103,240,40,83,8,19,15,19,9,38,47,21,25,6,20,7,103,100.04462987012985,100.04462987012985,102.95405174041483,106.95226734198434,3+,Andre Iguodala,Elton Brand,Spencer Hawes,Jodie Meeks,Jrue Holiday,4.0,188.0,5.0,187.0,170.0,0.7894736842105263,0.4819277108433735,0.42105263157894735,0.5637040280210157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100016,NBA 2011-2012 Regular Season,2011-12-26,Portland,H,26,22,29,30,,,,,,107,240,40,97,9,19,18,23,17,33,50,24,19,11,12,6,107,100.04462987012985,100.04462987012985,106.95226734198434,102.95405174041483,3+,Gerald Wallace,LaMarcus Aldridge,Marcus Camby,Wesley Matthews,Raymond Felton,-4.0,188.0,-5.0,187.0,-200.0,0.782608695652174,0.41237113402061853,0.47368421052631576,0.49943988050784166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100017,NBA 2011-2012 Regular Season,2011-12-26,Chicago,R,22,19,20,30,,,,,,91,240,34,82,8,24,15,22,14,33,47,16,21,3,20,3,91,92.90044476744187,92.90044476744187,97.95432113140119,106.56569002207382,B2B,Luol Deng,Carlos Boozer,Joakim Noah,Richard Hamilton,Derrick Rose,-7.0,196.0,-6.5,190.5,-280.0,0.6818181818181818,0.4146341463414634,0.3333333333333333,0.49629144851657936,,,,,,88.0,,,,,,21.0,,,,,,41.0,,,,,,14.0,,,,,,4.0,,,,,,0.4044943820224719,,,,,,0.4623791509037411,,,,,,0.4666666666666667,,,,,,0.6428571428571429,,,,,,100.00357880556564,,,,,,98.86717450095695,,,,,,87.99685076380727
21100017,NBA 2011-2012 Regular Season,2011-12-26,Golden State,H,30,27,21,21,,,,,,99,240,36,77,4,15,23,31,7,29,36,22,19,16,10,5,99,92.90044476744187,92.90044476744187,106.56569002207382,97.95432113140119,B2B,Dorell Wright,David Lee,Andris Biedrins,Monta Ellis,Stephen Curry,7.0,196.0,6.5,190.5,240.0,0.7419354838709677,0.4675324675324675,0.26666666666666666,0.5461165048543689,,,,,,86.0,,,,,,17.0,,,,,,48.0,,,,,,4.0,,,,,,8.0,,,,,,0.3902439024390244,,,,,,0.4645635263612792,,,,,,0.23809523809523808,,,,,,0.7083333333333334,,,,,,95.27030769575255,,,,,,116.31839893086068,,,,,,90.26946808510638
21100018,NBA 2011-2012 Regular Season,2011-12-27,Atlanta,R,28,24,25,29,,,,,,106,240,38,86,12,23,18,21,17,34,51,23,23,11,13,4,106,87.99132135306554,87.99132135306554,120.46642597248263,79.5533001705074,3+,Marvin Williams,Josh Smith,Al Horford,Joe Johnson,Jeff Teague,-4.5,182.5,-4.5,177.5,-180.0,0.8571428571428571,0.4418604651162791,0.5217391304347826,0.5564888702225956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21100018,NBA 2011-2012 Regular Season,2011-12-27,Brooklyn,H,11,19,25,15,,,,,,70,240,22,71,5,24,21,26,9,27,36,9,22,5,18,5,70,87.99132135306554,87.99132135306554,79.5533001705074,120.46642597248263,B2B,Damion James,Kris Humphries,Johan Petro,Anthony Morrow,Deron Williams,4.5,182.5,4.5,177.5,160.0,0.8076923076923077,0.30985915492957744,0.20833333333333334,0.4245511887433285,,,,,,90.0,,,,,,17.0,,,,,,58.0,,,,,,7.0,,,,,,3.0,,,,,,0.3953488372093023,,,,,,0.4746835443037975,,,,,,0.23076923076923078,,,,,,0.8,,,,,,99.17766126255862,,,,,,92.56581717838803,,,,,,90.74624149659864
21100019,NBA 2011-2012 Regular Season,2011-12-27,Boston,R,27,27,29,24,,,,,,107,240,37,72,12,19,21,27,4,24,28,20,27,9,24,3,107,102.28844444444444,102.28844444444444,104.60614645295006,112.42716674849773,1,Sasha Pavlovic,Kevin Garnett,Jermaine O'Neal,Ray Allen,Rajon Rondo,10.0,187.0,9.5,187.0,450.0,0.7777777777777778,0.5138888888888888,0.631578947368421,0.6378159275154983,,,,,,104.0,,,,,,28.0,,,,,,41.0,,,,,,7.0,,,,,,5.0,,,,,,0.5131578947368421,,,,,,0.5800981704596162,,,,,,0.4,,,,,,0.7741935483870968,,,,,,110.97459944364498,,,,,,113.10872635602276,,,,,,93.71513888888889
21100019,NBA 2011-2012 Regular Season,2011-12-27,Miami,H,30,39,22,24,,,,,,115,240,42,75,6,10,25,35,6,32,38,22,22,16,20,8,115,102.28844444444444,102.28844444444444,112.42716674849773,104.60614645295006,1,LeBron James,Chris Bosh,Joel Anthony,Dwyane Wade,Mario Chalmers,-10.0,187.0,-9.5,187.0,-600.0,0.7142857142857143,0.56,0.6,0.6360619469026548,,,,,,105.0,,,,,,18.0,,,,,,51.0,,,,,,9.0,,,,,,6.0,,,,,,0.48717948717948717,,,,,,0.559462915601023,,,,,,0.5714285714285714,,,,,,0.6944444444444444,,,,,,105.21914782319347,,,,,,94.1961894798113,,,,,,99.79172248803829
21100020,NBA 2011-2012 Regular Season,2011-12-27,Minnesota,R,30,18,20,27,,,,,,95,240,28,70,6,14,33,45,16,38,54,14,24,6,26,0,95,97.45066666666666,97.45066666666666,97.48522329246936,100.56370402802102,B2B,Michael Beasley,Kevin Love,Darko Milicic,Wesley Johnson,Luke Ridnour,6.0,190.5,5.5,193.0,180.0,0.7333333333333333,0.4,0.42857142857142855,0.5289532293986637,,,,,,100.0,,,,,,22.0,,,,,,40.0,,,,,,4.0,,,,,,2.0,,,,,,0.4482758620689655,,,,,,0.5079236082893133,,,,,,0.13636363636363635,,,,,,0.7307692307692307,,,,,,102.3326958349124,,,,,,106.4260036683089,,,,,,97.72047846889951
