GAME-ID,DATASET,DATE,TEAM,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,OT5,Final_Score,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,Total_TO,BL,PTS,POSS,PACE,OEFF,DEFF,Num_Rest_Days,SF,SF2,C,SG2,SG1,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,MONEYLINE,FT_PCT,FG_PCT,3P_PCT,TS_PCT,PPG_AVG_L6G,PPG_AVG_L5G,PPG_AVG_L4G,PPG_AVG_L3G,PPG_AVG_L2G,PPG_LG,APG_AVG_L6G,APG_AVG_L5G,APG_AVG_L4G,APG_AVG_L3G,APG_AVG_L2G,APG_LG,TOT_AVG_L6G,TOT_AVG_L5G,TOT_AVG_L4G,TOT_AVG_L3G,TOT_AVG_L2G,TOT_LG,ST_AVG_L6G,ST_AVG_L5G,ST_AVG_L4G,ST_AVG_L3G,ST_AVG_L2G,ST_LG,BL_AVG_L6G,BL_AVG_L5G,BL_AVG_L4G,BL_AVG_L3G,BL_AVG_L2G,BL_LG,FG_PCT_L6G,FG_PCT_L5G,FG_PCT_L4G,FG_PCT_L3G,FG_PCT_L2G,FG_PCT_LG,TS_PCT_L6G,TS_PCT_L5G,TS_PCT_L4G,TS_PCT_L3G,TS_PCT_L2G,TS_PCT_LG,3PT_PCT_L6G,3PT_PCT_L5G,3PT_PCT_L4G,3PT_PCT_L3G,3PT_PCT_L2G,3PT_PCT_LG,FT_PCT_L6G,FT_PCT_L5G,FT_PCT_L4G,FT_PCT_L3G,FT_PCT_L2G,FT_PCT_LG,OEFF_L6G,OEFF_L5G,OEFF_L4G,OEFF_L3G,OEFF_L2G,OEFF_LG,DEFF_L6G,DEFF_L5G,DEFF_L4G,DEFF_L3G,DEFF_L2G,DEFF_LG,PACE_L6G,PACE_L5G,PACE_L4G,PACE_L3G,PACE_L2G,PACE_LG
21500006,NBA 2015-2016 Regular Season,2015-10-28,Chicago,R,30,28,28,29,,,,,,115,240,42,78,14,28,17,20,5,34,39,20,24,9,20,3,115,99.52284705882352,99.52284705882352,115.5513566970493,100.47944060612983,B2B,Tony Snell,Nikola Mirotic,Pau Gasol,Jimmy Butler,Derrick Rose,-6.0,194.5,-5.0,196.5,-205,0.85,0.5384615384615384,0.5,0.6624423963133641,,,,,,97.0,,,,,,13.0,,,,,,47.0,,,,,,6.0,,,,,,10.0,,,,,,0.42528735632183906,,,,,,0.4993822075782537,,,,,,0.3684210526315789,,,,,,0.6956521739130435,,,,,,97.03164488981467,,,,,,95.03099241785974,,,,,,99.96738704177322
21500006,NBA 2015-2016 Regular Season,2015-10-28,Brooklyn,H,19,36,16,29,,,,,,100,240,39,93,0,9,22,28,16,29,45,19,18,11,13,5,100,99.52284705882352,99.52284705882352,100.47944060612983,115.5513566970493,3+,Joe Johnson,Thaddeus Young,Brook Lopez,Wayne Ellington,Shane Larkin,6.0,194.5,5.0,196.5,175,0.7857142857142857,0.41935483870967744,0.0,0.474743638435245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500007,NBA 2015-2016 Regular Season,2015-10-28,Utah,R,15,29,20,23,,,,,,87,240,35,75,2,12,15,21,4,34,38,15,25,4,12,5,87,90.82131868131869,90.82131868131869,95.79248711998198,101.2978024717051,3+,Gordon Hayward,Derrick Favors,Rudy Gobert,Rodney Hood,Raul Neto,-2.0,188.0,0.0,191.0,-105,0.7142857142857143,0.4666666666666667,0.16666666666666666,0.5163817663817664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500007,NBA 2015-2016 Regular Season,2015-10-28,Detroit,H,16,25,28,23,,,,,,92,240,30,74,7,19,25,34,8,35,43,16,20,2,12,4,92,90.82131868131869,90.82131868131869,101.2978024717051,95.79248711998198,B2B,Marcus Morris,Ersan Ilyasova,Andre Drummond,Kentavious Caldwell-Pope,Reggie Jackson,2.0,188.0,0.0,191.0,-115,0.7352941176470589,0.40540540540540543,0.3684210526315789,0.5170863309352518,,,,,,106.0,,,,,,23.0,,,,,,59.0,,,,,,5.0,,,,,,3.0,,,,,,0.3854166666666667,,,,,,0.4932985852568876,,,,,,0.41379310344827586,,,,,,0.7692307692307693,,,,,,111.20831052601115,,,,,,98.61869046646271,,,,,,95.31661752491695
21500008,NBA 2015-2016 Regular Season,2015-10-28,Charlotte,R,27,17,16,34,,,,,,94,240,33,84,6,24,22,29,11,32,43,16,16,4,9,1,94,92.3328882352941,92.3328882352941,101.80554491099375,112.63592202918457,3+,PJ Hairston,Marvin Williams,Al Jefferson,Nicolas Batum,Kemba Walker,6.5,193.0,6.5,193.5,210,0.7586206896551724,0.39285714285714285,0.25,0.4857379082265399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500008,NBA 2015-2016 Regular Season,2015-10-28,Miami,H,23,31,19,31,,,,,,104,240,36,73,12,20,20,21,2,39,41,23,25,5,13,7,104,92.3328882352941,92.3328882352941,112.63592202918457,101.80554491099375,3+,Luol Deng,Chris Bosh,Hassan Whiteside,Dwyane Wade,Goran Dragic,-6.5,193.0,-6.5,193.5,-260,0.9523809523809523,0.4931506849315068,0.6,0.6322957198443581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500009,NBA 2015-2016 Regular Season,2015-10-28,Indiana,R,30,15,23,31,,,,,,99,240,32,86,9,23,26,31,8,32,40,23,30,14,13,3,99,104.11594823295172,104.11594823295172,95.086297229407,101.80957077088023,3+,CJ Miles,Paul George,Ian Mahinmi,Monta Ellis,George Hill,5.5,198.5,5.5,199.5,195,0.8387096774193549,0.37209302325581395,0.391304347826087,0.4967884383781614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500009,NBA 2015-2016 Regular Season,2015-10-28,Toronto,H,20,17,35,34,,,,,,106,240,36,80,7,18,27,39,9,41,50,19,24,8,21,2,106,104.11594823295172,104.11594823295172,101.80957077088023,95.086297229407,3+,DeMarre Carroll,Luis Scola,Jonas Valanciunas,DeMar DeRozan,Kyle Lowry,-5.5,198.5,-5.5,199.5,-235,0.6923076923076923,0.45,0.3888888888888889,0.5454919720049404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500010,NBA 2015-2016 Regular Season,2015-10-28,Denver,R,27,26,23,29,,,,,,105,240,40,79,13,27,12,18,9,40,49,26,26,9,21,10,105,97.54147129186605,97.54147129186605,107.6465206125673,87.14242144826876,3+,Danilo Gallinari,Kenneth Faried,Joffrey Lauvergne,Gary Harris,Emmanuel Mudiay,10.0,212.5,10.5,211.5,510,0.6666666666666666,0.5063291139240507,0.48148148148148145,0.6040036815462494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500010,NBA 2015-2016 Regular Season,2015-10-28,Houston,H,21,28,14,22,,,,,,85,240,30,87,8,35,17,26,15,29,44,17,19,13,17,8,85,97.54147129186605,97.54147129186605,87.14242144826876,107.6465206125673,3+,Trevor Ariza,Terrence Jones,Clint Capela,James Harden,Ty Lawson,-10.0,212.5,-10.5,211.5,-710,0.6538461538461539,0.3448275862068966,0.22857142857142856,0.4317350670459163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500011,NBA 2015-2016 Regular Season,2015-10-28,Cleveland,R,26,27,26,27,,,,,,106,240,41,84,13,29,11,17,12,42,54,29,25,7,19,2,106,95.68182926829267,95.68182926829267,110.78383514468048,79.42991953769544,B2B,LeBron James,Kevin Love,Timofey Mozgov,JR Smith,Mo Williams,6.0,188.5,5.0,189.0,185,0.6470588235294118,0.4880952380952381,0.4482758620689655,0.5793616090948841,,,,,,95.0,,,,,,26.0,,,,,,50.0,,,,,,5.0,,,,,,7.0,,,,,,0.40425531914893614,,,,,,0.46807252660622783,,,,,,0.3103448275862069,,,,,,0.5882352941176471,,,,,,95.03099241785974,,,,,,97.03164488981467,,,,,,99.96738704177322
21500011,NBA 2015-2016 Regular Season,2015-10-28,Memphis,H,10,22,23,21,,,,,,76,240,29,82,2,16,16,22,11,29,40,15,18,8,16,3,76,95.68182926829267,95.68182926829267,79.42991953769544,110.78383514468048,3+,Jeff Green,Zach Randolph,Marc Gasol,Courtney Lee,Mike Conley,-6.0,188.5,-5.0,189.0,-215,0.7272727272727273,0.35365853658536583,0.125,0.4144851657940663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500012,NBA 2015-2016 Regular Season,2015-10-28,New York,R,27,36,27,32,,,,,,122,240,42,93,9,23,29,35,19,30,49,24,28,11,11,7,122,95.1646875,95.1646875,128.19881324151882,101.92856462645348,3+,Carmelo Anthony,Kristaps Porzingis,Robin Lopez,Sasha Vujacic,Jose Calderon,6.5,192.5,4.5,194.5,175,0.8285714285714286,0.45161290322580644,0.391304347826087,0.562730627306273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500012,NBA 2015-2016 Regular Season,2015-10-28,Milwaukee,H,23,28,22,24,,,,,,97,240,30,86,9,18,28,31,18,29,47,17,27,7,18,4,97,95.1646875,95.1646875,101.92856462645348,128.19881324151882,3+,Khris Middleton,Chris Copeland,Greg Monroe,Jerryd Bayless,Michael Carter-Williams,-6.5,192.5,-4.5,194.5,-205,0.9032258064516129,0.3488372093023256,0.5,0.48675230830991567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500013,NBA 2015-2016 Regular Season,2015-10-28,San Antonio,R,27,28,28,23,,,,,,106,240,45,93,5,15,11,13,7,29,36,22,18,11,13,9,106,101.64210975609757,101.64210975609757,104.28748503387003,110.19055022446645,3+,LaMarcus Aldridge,Kawhi Leonard,Tim Duncan,Danny Green,Tony Parker,5.0,208.0,4.0,207.0,165,0.8461538461538461,0.4838709677419355,0.3333333333333333,0.536871961102107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500013,NBA 2015-2016 Regular Season,2015-10-28,Oklahoma City,H,29,21,29,33,,,,,,112,240,42,86,7,19,21,22,11,34,45,21,19,7,19,4,112,101.64210975609757,101.64210975609757,110.19055022446645,104.28748503387003,3+,Kevin Durant,Serge Ibaka,Steven Adams,Andre Roberson,Russell Westbrook,-5.0,208.0,-4.0,207.0,-185,0.9545454545454546,0.4883720930232558,0.3684210526315789,0.5852842809364548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500014,NBA 2015-2016 Regular Season,2015-10-28,Dallas,R,24,30,34,23,,,,,,111,240,40,85,10,21,21,31,6,42,48,24,25,7,8,3,111,101.95769169960474,101.95769169960474,108.86868675591086,93.17590307938316,3+,Wesley Matthews,Dirk Nowitzki,Zaza Pachulia,Raymond Felton,Deron Williams,4.5,204.0,6.0,203.0,210,0.6774193548387096,0.47058823529411764,0.47619047619047616,0.5626520681265207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500014,NBA 2015-2016 Regular Season,2015-10-28,Phoenix,H,22,23,21,29,,,,,,95,240,34,87,6,24,21,33,13,40,53,15,30,3,18,3,95,101.95769169960474,101.95769169960474,93.17590307938316,108.86868675591086,3+,PJ Tucker,Markieff Morris,Tyson Chandler,Brandon Knight,Eric Bledsoe,-4.5,204.0,-6.0,203.0,-260,0.6363636363636364,0.39080459770114945,0.25,0.4678881008668243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500015,NBA 2015-2016 Regular Season,2015-10-28,New Orleans,R,18,25,24,27,,,,,,94,240,36,91,11,33,11,18,5,34,39,19,17,7,11,2,94,100.92649999999999,100.92649999999999,93.13708490832438,110.97184584821629,B2B,Dante Cunningham,Anthony Davis,Kendrick Perkins,Eric Gordon,Jrue Holiday,2.5,206.0,2.0,206.5,105,0.6111111111111112,0.3956043956043956,0.3333333333333333,0.47513141932875047,,,,,,95.0,,,,,,21.0,,,,,,33.0,,,,,,9.0,,,,,,3.0,,,,,,0.42168674698795183,,,,,,0.5006323777403036,,,,,,0.3333333333333333,,,,,,0.7037037037037037,,,,,,94.44356363796648,,,,,,110.3498480401503,,,,,,100.5891734074823
21500015,NBA 2015-2016 Regular Season,2015-10-28,Portland,H,43,27,17,25,,,,,,112,240,44,88,12,32,12,14,6,45,51,22,21,7,12,4,112,100.92649999999999,100.92649999999999,110.97184584821629,93.13708490832438,3+,Al-Farouq Aminu,Meyers Leonard,Mason Plumlee,CJ McCollum,Damian Lillard,-2.5,206.0,-2.0,206.5,-125,0.8571428571428571,0.5,0.375,0.5947323704333051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500016,NBA 2015-2016 Regular Season,2015-10-28,LA Clippers,R,25,31,29,26,,,,,,111,240,42,80,6,19,21,31,6,36,42,20,19,8,15,9,111,103.37450581395348,103.37450581395348,107.37657135674282,100.60507586577705,3+,Lance Stephenson,Blake Griffin,DeAndre Jordan,JJ Redick,Chris Paul,-5.0,210.5,-5.5,212.0,-230,0.6774193548387096,0.525,0.3157894736842105,0.5926954293037163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500016,NBA 2015-2016 Regular Season,2015-10-28,Sacramento,H,17,29,28,30,,,,,,104,240,41,94,11,24,11,18,12,37,49,24,27,8,18,3,104,103.37450581395348,103.37450581395348,100.60507586577705,107.37657135674282,3+,Rudy Gay,DeMarcus Cousins,Kosta Koufos,Ben McLemore,Rajon Rondo,5.0,210.5,5.5,212.0,190,0.6111111111111112,0.43617021276595747,0.4583333333333333,0.5102040816326531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500017,NBA 2015-2016 Regular Season,2015-10-28,Minnesota,R,22,29,37,24,,,,,,112,240,38,83,5,20,31,37,6,33,39,24,26,3,8,4,112,100.61404761904762,100.61404761904762,111.31646390379076,110.32256690464978,3+,Tayshaun Prince,Kevin Garnett,Karl-Anthony Towns,Andrew Wiggins,Ricky Rubio,3.5,202.5,2.5,202.5,120,0.8378378378378378,0.4578313253012048,0.25,0.5640612409347301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500017,NBA 2015-2016 Regular Season,2015-10-28,LA Lakers,H,31,29,35,16,,,,,,111,240,35,90,9,34,32,35,12,36,48,18,29,2,14,4,111,100.61404761904762,100.61404761904762,110.32256690464978,111.31646390379076,3+,Kobe Bryant,Julius Randle,Roy Hibbert,Jordan Clarkson,D'Angelo Russell,-3.5,202.5,-2.5,202.5,-140,0.9142857142857143,0.3888888888888889,0.2647058823529412,0.5265654648956356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500018,NBA 2015-2016 Regular Season,2015-10-29,Memphis,R,29,21,23,39,,,,,,112,240,41,82,7,16,23,29,12,30,42,26,25,12,14,5,112,95.53575,95.53575,117.23360103416785,107.81304380820794,B2B,Tony Allen,Zach Randolph,Marc Gasol,Courtney Lee,Mike Conley,-3.0,185.0,-3.0,191.0,-145,0.7931034482758621,0.5,0.4375,0.5909666525960321,,,,,,76.0,,,,,,15.0,,,,,,40.0,,,,,,8.0,,,,,,3.0,,,,,,0.35365853658536583,,,,,,0.4144851657940663,,,,,,0.125,,,,,,0.7272727272727273,,,,,,79.42991953769544,,,,,,110.78383514468048,,,,,,95.68182926829267
21500018,NBA 2015-2016 Regular Season,2015-10-29,Indiana,H,20,29,26,28,,,,,,103,240,37,78,12,30,17,24,10,28,38,23,22,7,20,4,103,95.53575,95.53575,107.81304380820794,117.23360103416785,B2B,Paul George,Jordan Hill,Ian Mahinmi,Monta Ellis,George Hill,3.0,185.0,3.0,191.0,125,0.7083333333333334,0.47435897435897434,0.4,0.5815266485998193,,,,,,99.0,,,,,,23.0,,,,,,40.0,,,,,,14.0,,,,,,3.0,,,,,,0.37209302325581395,,,,,,0.4967884383781614,,,,,,0.391304347826087,,,,,,0.8387096774193549,,,,,,95.086297229407,,,,,,101.80957077088023,,,,,,104.11594823295172
21500019,NBA 2015-2016 Regular Season,2015-10-29,Atlanta,R,30,31,23,28,,,,,,112,240,42,83,10,24,18,26,7,32,39,26,18,11,16,4,112,102.15461538461538,102.15461538461538,109.63772863156152,98.86973742667601,1,Kent Bazemore,Paul Millsap,Al Horford,Kyle Korver,Jeff Teague,-4.0,196.0,-4.5,199.0,-185,0.6923076923076923,0.5060240963855421,0.4166666666666667,0.5929690808979247,,,,,,94.0,,,,,,22.0,,,,,,40.0,,,,,,9.0,,,,,,4.0,,,,,,0.45121951219512196,,,,,,0.5304740406320542,,,,,,0.2962962962962963,,,,,,0.8,,,,,,98.61869046646271,,,,,,111.20831052601115,,,,,,95.31661752491695
21500019,NBA 2015-2016 Regular Season,2015-10-29,New York,H,20,25,27,29,,,,,,101,240,38,93,6,29,19,21,16,32,48,21,24,10,21,4,101,102.15461538461538,102.15461538461538,98.86973742667601,109.63772863156152,B2B,Carmelo Anthony,Kristaps Porzingis,Robin Lopez,Jose Calderon,Sasha Vujacic,4.0,196.0,4.5,199.0,165,0.9047619047619048,0.40860215053763443,0.20689655172413793,0.49393583724569645,,,,,,122.0,,,,,,24.0,,,,,,49.0,,,,,,11.0,,,,,,7.0,,,,,,0.45161290322580644,,,,,,0.562730627306273,,,,,,0.391304347826087,,,,,,0.8285714285714286,,,,,,128.19881324151882,,,,,,101.92856462645348,,,,,,95.1646875
21500020,NBA 2015-2016 Regular Season,2015-10-29,Dallas,R,17,26,25,20,,,,,,88,240,35,97,6,30,12,15,14,41,55,22,26,4,13,2,88,99.94915254237287,99.94915254237289,88.04476852636935,104.0529082584365,B2B,Jeremy Evans,Dirk Nowitzki,Zaza Pachulia,John Jenkins,Raymond Felton,9.0,211.5,12.0,212.5,650,0.8,0.36082474226804123,0.2,0.42471042471042475,,,,,,111.0,,,,,,24.0,,,,,,48.0,,,,,,7.0,,,,,,3.0,,,,,,0.47058823529411764,,,,,,0.5626520681265207,,,,,,0.47619047619047616,,,,,,0.6774193548387096,,,,,,108.86868675591086,,,,,,93.17590307938316,,,,,,101.95769169960474
21500020,NBA 2015-2016 Regular Season,2015-10-29,LA Clippers,H,22,29,34,19,,,,,,104,240,38,87,8,31,20,33,8,45,53,21,17,6,8,8,104,99.94915254237287,99.94915254237289,104.0529082584365,88.04476852636935,B2B,Lance Stephenson,Blake Griffin,DeAndre Jordan,JJ Redick,Chris Paul,-9.0,211.5,-12.0,212.5,-950,0.6060606060606061,0.4367816091954023,0.25806451612903225,0.5122143420015761,,,,,,111.0,,,,,,20.0,,,,,,42.0,,,,,,8.0,,,,,,9.0,,,,,,0.525,,,,,,0.5926954293037163,,,,,,0.3157894736842105,,,,,,0.6774193548387096,,,,,,107.37657135674282,,,,,,100.60507586577705,,,,,,103.37450581395348
