GAME-ID,DATASET,DATE,TEAM,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,OT5,Final_Score,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,Total_TO,BL,PTS,POSS,PACE,OEFF,DEFF,Num_Rest_Days,SF,SF2,C,SG2,SG1,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,MONEYLINE,FT_PCT,FG_PCT,3P_PCT,TS_PCT,PPG_AVG_L6G,PPG_AVG_L5G,PPG_AVG_L4G,PPG_AVG_L3G,PPG_AVG_L2G,PPG_LG,APG_AVG_L6G,APG_AVG_L5G,APG_AVG_L4G,APG_AVG_L3G,APG_AVG_L2G,APG_LG,TOT_AVG_L6G,TOT_AVG_L5G,TOT_AVG_L4G,TOT_AVG_L3G,TOT_AVG_L2G,TOT_LG,ST_AVG_L6G,ST_AVG_L5G,ST_AVG_L4G,ST_AVG_L3G,ST_AVG_L2G,ST_LG,BL_AVG_L6G,BL_AVG_L5G,BL_AVG_L4G,BL_AVG_L3G,BL_AVG_L2G,BL_LG,FG_PCT_L6G,FG_PCT_L5G,FG_PCT_L4G,FG_PCT_L3G,FG_PCT_L2G,FG_PCT_LG,TS_PCT_L6G,TS_PCT_L5G,TS_PCT_L4G,TS_PCT_L3G,TS_PCT_L2G,TS_PCT_LG,3PT_PCT_L6G,3PT_PCT_L5G,3PT_PCT_L4G,3PT_PCT_L3G,3PT_PCT_L2G,3PT_PCT_LG,FT_PCT_L6G,FT_PCT_L5G,FT_PCT_L4G,FT_PCT_L3G,FT_PCT_L2G,FT_PCT_LG,OEFF_L6G,OEFF_L5G,OEFF_L4G,OEFF_L3G,OEFF_L2G,OEFF_LG,DEFF_L6G,DEFF_L5G,DEFF_L4G,DEFF_L3G,DEFF_L2G,DEFF_LG,PACE_L6G,PACE_L5G,PACE_L4G,PACE_L3G,PACE_L2G,PACE_LG
21600006,NBA 2016-2017 Regular Season,2016-10-26,Brooklyn,R,31,27,23,36,,,,,,117,240,43,97,15,44,16,20,15,29,44,22,19,8,16,3,117,103.01299999999999,103.01299999999999,113.57789793521206,118.43165425722968,3+,Rondae Hollis-Jefferson,Trevor Booker,Brook Lopez,Bojan Bogdanovic,Jeremy Lin,14.0,209.0,11.5,212.5,601,0.8,0.44329896907216493,0.3409090909090909,0.5529300567107751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600006,NBA 2016-2017 Regular Season,2016-10-26,Boston,H,33,31,33,25,,,,,,122,240,48,89,11,32,15,18,12,35,47,36,20,13,19,9,122,103.01299999999999,103.01299999999999,118.43165425722968,113.57789793521206,3+,Jae Crowder,Amir Johnson,Al Horford,Avery Bradley,Isaiah Thomas,-14.0,209.0,-11.5,212.5,-902,0.8333333333333334,0.5393258426966292,0.34375,0.6293850598431696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600007,NBA 2016-2017 Regular Season,2016-10-26,Detroit,R,23,23,25,20,,,,,,91,240,35,84,4,22,17,22,8,32,40,17,24,8,14,0,91,96.21238164251207,96.21238164251207,94.58242114629356,113.2910319224835,3+,Tobias Harris,Marcus Morris,Andre Drummond,Kentavious Caldwell-Pope,Ish Smith,7.0,195.0,6.0,197.0,210,0.7727272727272727,0.4166666666666667,0.18181818181818182,0.48569598633646455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600007,NBA 2016-2017 Regular Season,2016-10-26,Toronto,H,33,25,28,23,,,,,,109,240,41,86,3,18,24,29,14,37,51,17,22,8,12,0,109,96.21238164251207,96.21238164251207,113.2910319224835,94.58242114629356,3+,DeMarre Carroll,Pascal Siakam,Jonas Valanciunas,DeMar DeRozan,Kyle Lowry,-7.0,195.0,-6.0,197.0,-260,0.8275862068965517,0.47674418604651164,0.16666666666666666,0.5518428513568246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600008,NBA 2016-2017 Regular Season,2016-10-26,Charlotte,R,32,24,27,24,,,,,,107,240,40,89,7,23,20,24,11,40,51,27,22,5,10,10,107,96.4935744680851,96.4935744680851,110.88821259843562,99.48848980794224,3+,Michael Kidd-Gilchrist,Marvin Williams,Roy Hibbert,Nicolas Batum,Kemba Walker,0.0,196.0,-1.5,195.0,-120,0.8333333333333334,0.449438202247191,0.30434782608695654,0.5373644033748494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600008,NBA 2016-2017 Regular Season,2016-10-26,Milwaukee,H,24,17,25,30,,,,,,96,240,39,92,3,16,15,20,10,36,46,23,22,4,8,5,96,96.4935744680851,96.4935744680851,99.48848980794224,110.88821259843562,3+,Mirza Teletovic,Jabari Parker,Miles Plumlee,Giannis Antetokounmpo,Matthew Dellavedova,0.0,196.0,1.5,195.0,100,0.75,0.42391304347826086,0.1875,0.4761904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600009,NBA 2016-2017 Regular Season,2016-10-26,Minnesota,R,32,27,16,23,,,,,,98,240,36,86,6,18,20,29,15,30,45,20,23,6,11,5,98,91.69561473369836,91.69561473369836,106.87533998720744,111.23759876219549,3+,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,Zach LaVine,Ricky Rubio,3.5,197.0,-1.5,199.0,-120,0.6896551724137931,0.4186046511627907,0.3333333333333333,0.4961522883758607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600009,NBA 2016-2017 Regular Season,2016-10-26,Memphis,H,29,21,26,26,,,,,,102,240,36,80,11,24,19,27,11,34,45,19,25,6,13,11,102,91.69561473369836,91.69561473369836,111.23759876219549,106.87533998720744,3+,James Ennis III,JaMychal Green,Marc Gasol,Andrew Harrison,Mike Conley,-3.5,197.0,1.5,199.0,100,0.7037037037037037,0.45,0.4583333333333333,0.5550718328254245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600010,NBA 2016-2017 Regular Season,2016-10-26,Denver,R,30,30,25,22,,,,,,107,240,37,83,8,24,25,33,11,47,58,18,22,7,25,4,107,107.58083333333333,107.58083333333333,99.46009589688374,94.81242786431908,3+,Danilo Gallinari,Nikola Jokic,Jusuf Nurkic,Will Barton,Emmanuel Mudiay,4.0,208.5,1.5,206.0,105,0.7575757575757576,0.4457831325301205,0.3333333333333333,0.5486054142739951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600010,NBA 2016-2017 Regular Season,2016-10-26,New Orleans,H,24,24,29,25,,,,,,102,240,38,92,3,19,23,26,5,28,33,31,29,16,11,5,102,107.58083333333333,107.58083333333333,94.81242786431908,99.46009589688374,3+,Solomon Hill,Anthony Davis,Omer Asik,E'Twaun Moore,Tim Frazier,-4.0,208.5,-1.5,206.0,-125,0.8846153846153846,0.41304347826086957,0.15789473684210525,0.49303944315545245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600011,NBA 2016-2017 Regular Season,2016-10-26,Oklahoma City,R,23,28,18,34,,,,,,103,240,39,94,6,22,19,26,13,40,53,19,23,7,10,3,103,100.84617647058823,100.84617647058823,102.13575130440363,96.18609588861312,3+,Andre Roberson,Domantas Sabonis,Steven Adams,Victor Oladipo,Russell Westbrook,-7.0,208.0,-9.0,209.5,-460,0.7307692307692307,0.4148936170212766,0.2727272727272727,0.48842943854324733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600011,NBA 2016-2017 Regular Season,2016-10-26,Philadelphia,H,24,27,24,22,,,,,,97,240,36,84,7,24,18,25,5,38,43,21,22,5,14,10,97,100.84617647058823,100.84617647058823,96.18609588861312,102.13575130440363,3+,Robert Covington,Dario Saric,Joel Embiid,Gerald Henderson,Sergio Rodriguez,7.0,208.0,9.0,209.5,365,0.72,0.42857142857142855,0.2916666666666667,0.5105263157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600012,NBA 2016-2017 Regular Season,2016-10-26,Sacramento,R,30,27,27,29,,,,,,113,240,44,86,6,21,19,26,10,31,41,24,20,5,14,5,113,97.26951219512196,97.26951219512196,116.17206404132344,96.63870814056995,3+,Rudy Gay,DeMarcus Cousins,Kosta Koufos,Arron Afflalo,Ty Lawson,3.0,210.0,3.0,211.5,130,0.7307692307692307,0.5116279069767442,0.2857142857142857,0.5798440065681445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600012,NBA 2016-2017 Regular Season,2016-10-26,Phoenix,H,19,19,29,27,,,,,,94,240,36,77,4,16,18,27,10,31,41,20,29,6,18,3,94,97.26951219512196,97.26951219512196,96.63870814056995,116.17206404132344,3+,TJ Warren,Jared Dudley,Tyson Chandler,Devin Booker,Eric Bledsoe,-3.0,210.0,-3.0,211.5,-150,0.6666666666666666,0.4675324675324675,0.25,0.5288028802880288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600013,NBA 2016-2017 Regular Season,2016-10-26,Houston,R,38,33,25,18,,,,,,114,240,44,86,7,29,19,27,10,29,39,29,23,10,15,1,114,100.41334210526315,100.41334210526315,113.53072969177141,119.50603125449622,3+,Trevor Ariza,Ryan Anderson,Clint Capela,Eric Gordon,James Harden,-5.0,220.0,-6.0,225.0,-260,0.7037037037037037,0.5116279069767442,0.2413793103448276,0.5823457294646506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600013,NBA 2016-2017 Regular Season,2016-10-26,LA Lakers,H,38,25,27,30,,,,,,120,240,45,89,12,35,18,22,11,28,39,21,24,10,16,4,120,100.41334210526315,100.41334210526315,119.50603125449622,113.53072969177141,3+,Luol Deng,Julius Randle,Timofey Mozgov,Nick Young,D'Angelo Russell,5.0,220.0,6.0,225.0,210,0.8181818181818182,0.5056179775280899,0.34285714285714286,0.6080259424402107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600014,NBA 2016-2017 Regular Season,2016-10-27,Washington,R,27,29,24,19,,,,,,99,240,40,94,6,20,13,18,12,28,40,25,20,14,19,4,99,103.41973333333334,103.41973333333334,95.72641198069226,110.23041379594866,3+,Otto Porter Jr.,Markieff Morris,Marcin Gortat,Bradley Beal,John Wall,2.5,203.5,3.5,201.5,155,0.7222222222222222,0.425531914893617,0.3,0.4856750392464678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600014,NBA 2016-2017 Regular Season,2016-10-27,Atlanta,H,29,28,24,33,,,,,,114,240,44,88,12,26,14,18,14,38,52,28,19,13,21,7,114,103.41973333333334,103.41973333333334,110.23041379594866,95.72641198069226,3+,Kent Bazemore,Paul Millsap,Dwight Howard,Kyle Korver,Dennis Schroder,-2.5,203.5,-3.5,201.5,-175,0.7777777777777778,0.5,0.46153846153846156,0.5942452043369475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600015,NBA 2016-2017 Regular Season,2016-10-27,Boston,R,20,29,24,26,,,,,,99,240,38,76,8,23,15,24,3,33,36,22,25,6,12,6,99,94.70113235294117,94.70113235294117,104.53940469374474,110.87512619033532,B2B,Jae Crowder,Amir Johnson,Al Horford,Avery Bradley,Isaiah Thomas,-1.0,210.5,1.0,208.5,-105,0.625,0.5,0.34782608695652173,0.5718576709796672,,,,,,122.0,,,,,,36.0,,,,,,47.0,,,,,,13.0,,,,,,9.0,,,,,,0.5393258426966292,,,,,,0.6293850598431696,,,,,,0.34375,,,,,,0.8333333333333334,,,,,,118.43165425722968,,,,,,113.57789793521206,,,,,,103.01299999999999
21600015,NBA 2016-2017 Regular Season,2016-10-27,Chicago,H,30,27,22,26,,,,,,105,240,36,92,11,25,22,30,18,37,55,25,21,5,12,1,105,94.70113235294117,94.70113235294117,110.87512619033532,104.53940469374474,3+,Jimmy Butler,Taj Gibson,Robin Lopez,Dwyane Wade,Rajon Rondo,1.0,210.5,-1.0,208.5,-115,0.7333333333333333,0.391304347826087,0.44,0.49904942965779464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600016,NBA 2016-2017 Regular Season,2016-10-27,San Antonio,R,27,26,23,26,,,,,,102,240,36,79,6,18,24,27,9,31,40,23,26,10,10,8,102,92.04121621621621,92.04121621621621,110.81991763384501,102.12815938805323,1,Kawhi Leonard,LaMarcus Aldridge,Pau Gasol,Kyle Anderson,Tony Parker,-8.0,206.0,-7.5,203.0,-360,0.8888888888888888,0.45569620253164556,0.3333333333333333,0.5611795774647887,,,,,,129.0,,,,,,25.0,,,,,,55.0,,,,,,13.0,,,,,,3.0,,,,,,0.47959183673469385,,,,,,0.5893640350877193,,,,,,0.5,,,,,,0.8846153846153846,,,,,,130.59707394941805,,,,,,101.23804182125431,,,,,,98.7770982142857
21600016,NBA 2016-2017 Regular Season,2016-10-27,Sacramento,H,29,28,14,23,,,,,,94,240,28,70,6,20,32,38,6,34,40,22,21,7,16,0,94,92.04121621621621,92.04121621621621,102.12815938805323,110.81991763384501,B2B,Rudy Gay,DeMarcus Cousins,Kosta Koufos,Arron Afflalo,Ty Lawson,8.0,206.0,7.5,203.0,295,0.8421052631578947,0.4,0.3,0.5419741697416974,,,,,,113.0,,,,,,24.0,,,,,,41.0,,,,,,5.0,,,,,,5.0,,,,,,0.5116279069767442,,,,,,0.5798440065681445,,,,,,0.2857142857142857,,,,,,0.7307692307692307,,,,,,116.17206404132344,,,,,,96.63870814056995,,,,,,97.26951219512196
21600017,NBA 2016-2017 Regular Season,2016-10-27,LA Clippers,R,28,30,24,32,,,,,,114,240,37,91,8,29,32,46,15,33,48,12,25,10,8,4,114,101.30142857142857,101.30142857142859,112.53543173837627,104.63820845849021,3+,Luc Mbah a Moute,Blake Griffin,DeAndre Jordan,JJ Redick,Chris Paul,-1.5,208.5,-2.5,210.0,-140,0.6956521739130435,0.4065934065934066,0.27586206896551724,0.5124056094929882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21600017,NBA 2016-2017 Regular Season,2016-10-27,Portland,H,27,22,33,24,,,,,,106,240,39,85,4,18,24,32,9,39,48,18,34,4,14,4,106,101.30142857142857,101.30142857142859,104.63820845849021,112.53543173837627,1,Maurice Harkless,Al-Farouq Aminu,Mason Plumlee,CJ McCollum,Damian Lillard,1.5,208.5,2.5,210.0,120,0.75,0.4588235294117647,0.2222222222222222,0.5349212757367784,,,,,,113.0,,,,,,22.0,,,,,,34.0,,,,,,5.0,,,,,,3.0,,,,,,0.52,,,,,,0.6672177609825224,,,,,,0.6842105263157895,,,,,,1.0,,,,,,122.1119972335689,,,,,,112.38626294062978,,,,,,92.53800000000001
21600018,NBA 2016-2017 Regular Season,2016-10-28,Cleveland,R,28,22,21,23,,,,,,94,240,33,79,12,32,16,22,9,31,40,20,15,8,18,3,94,94.41724489795916,94.41724489795916,99.55808401483215,96.38069835478431,2,LeBron James,Kevin Love,Tristan Thompson,JR Smith,Kyrie Irving,-3.0,204.5,-2.5,205.5,-145,0.7272727272727273,0.4177215189873418,0.375,0.5299954894000902,,,,,,117.0,,,,,,31.0,,,,,,51.0,,,,,,12.0,,,,,,5.0,,,,,,0.4787234042553192,,,,,,0.5715123094958968,,,,,,0.37142857142857144,,,,,,0.7368421052631579,,,,,,116.56472148778579,,,,,,87.67261103354828,,,,,,100.37342216981132
21600018,NBA 2016-2017 Regular Season,2016-10-28,Toronto,H,23,17,27,24,,,,,,91,240,35,90,4,16,17,18,18,33,51,12,20,9,18,3,91,94.41724489795916,94.41724489795916,96.38069835478431,99.55808401483215,1,DeMarre Carroll,Pascal Siakam,Jonas Valanciunas,DeMar DeRozan,Kyle Lowry,3.0,204.5,2.5,205.5,125,0.9444444444444444,0.3888888888888889,0.25,0.4646650326797386,,,,,,109.0,,,,,,17.0,,,,,,51.0,,,,,,8.0,,,,,,0.0,,,,,,0.47674418604651164,,,,,,0.5518428513568246,,,,,,0.16666666666666666,,,,,,0.8275862068965517,,,,,,113.2910319224835,,,,,,94.58242114629356,,,,,,96.21238164251207
21600019,NBA 2016-2017 Regular Season,2016-10-28,Indiana,R,27,21,31,15,,,,,,94,240,37,98,7,24,13,20,14,35,49,22,22,7,13,6,94,99.84588258471237,99.84588258471237,94.14509398547051,103.1589859628028,1,Paul George,Thaddeus Young,Myles Turner,Monta Ellis,Jeff Teague,-6.5,211.5,-5.5,218.5,-230,0.65,0.37755102040816324,0.2916666666666667,0.4400749063670412,,,,,,130.0,,,,,,30.0,,,,,,52.0,,,,,,11.0,,,,,,6.0,,,,,,0.5053763440860215,,,,,,0.6020748425342719,,,,,,0.5263157894736842,,,,,,0.7647058823529411,,,,,,113.67045139819926,,,,,,105.80095860909316,,,,,,103.57647709532093
21600019,NBA 2016-2017 Regular Season,2016-10-28,Brooklyn,H,20,32,20,31,,,,,,103,240,38,87,10,33,17,20,12,40,52,20,23,6,16,4,103,99.84588258471237,99.84588258471237,103.1589859628028,94.14509398547051,1,Rondae Hollis-Jefferson,Trevor Booker,Brook Lopez,Bojan Bogdanovic,Jeremy Lin,6.5,211.5,5.5,218.5,190,0.85,0.4367816091954023,0.30303030303030304,0.5375782881002088,,,,,,117.0,,,,,,22.0,,,,,,44.0,,,,,,8.0,,,,,,3.0,,,,,,0.44329896907216493,,,,,,0.5529300567107751,,,,,,0.3409090909090909,,,,,,0.8,,,,,,113.57789793521206,,,,,,118.43165425722968,,,,,,103.01299999999999
21600020,NBA 2016-2017 Regular Season,2016-10-28,Orlando,R,22,9,20,31,,,,,,82,240,33,95,8,26,8,12,14,30,44,20,13,8,9,3,82,95.29075596816976,95.29075596816976,86.05241837664788,113.33733152046305,1,Aaron Gordon,Serge Ibaka,Nikola Vucevic,Evan Fournier,Elfrid Payton,4.0,197.0,4.0,195.0,160,0.6666666666666666,0.3473684210526316,0.3076923076923077,0.4088552054248105,,,,,,96.0,,,,,,20.0,,,,,,45.0,,,,,,5.0,,,,,,4.0,,,,,,0.38202247191011235,,,,,,0.47374654559810503,,,,,,0.3333333333333333,,,,,,0.7857142857142857,,,,,,100.69094925550101,,,,,,113.27731791243863,,,,,,95.34124040920716
21600020,NBA 2016-2017 Regular Season,2016-10-28,Detroit,H,24,30,32,22,,,,,,108,240,48,95,7,19,5,6,9,44,53,27,11,8,12,4,108,95.29075596816976,95.29075596816976,113.33733152046305,86.05241837664788,1,Tobias Harris,Marcus Morris,Andre Drummond,Kentavious Caldwell-Pope,Ish Smith,-4.0,197.0,-4.0,195.0,-180,0.8333333333333334,0.5052631578947369,0.3684210526315789,0.5530520278574355,,,,,,91.0,,,,,,17.0,,,,,,40.0,,,,,,8.0,,,,,,0.0,,,,,,0.4166666666666667,,,,,,0.48569598633646455,,,,,,0.18181818181818182,,,,,,0.7727272727272727,,,,,,94.58242114629356,,,,,,113.2910319224835,,,,,,96.21238164251207
